"focal_rte","aou","excl_dir"
2007,6740,0.476548240030875
2007,6760,0.47721173720868
2007,6770,0.474619064348332
2007,6810,0.476616755548051
2007,6830,0.476928583287352
2007,6870,0.47652013158083
2007,6882,0.468583078087649
2007,7030,0.476751438178629
2007,7040,0.475945251559595
2007,7050,0.47692419247036
2007,7180,0.478058241539155
2007,7270,0.477902641123971
2007,7310,0.476447613623411
2007,7360,0.482876521541682
2007,7510,0.477412239590653
2007,7550,0.477481907545011
2007,7610,0.476995293528384
2007,7660,0.47703569760716
2007,22860,0.477316105934663
2007,3930,0.477360013295541
2007,4060,0.477160171644738
2007,4740,0.477400151607609
2007,5520,0.476517238653565
2007,6390,0.476329487771228
2007,6840,0.476780737139948
2007,5070,0.476745578293141
2007,6270,0.476994739281928
2007,6520,0.476872173488786
2010,2890,0.5002094562105
2010,3100,0.50735591167809
2010,3160,0.507355922961102
2010,3870,0.5066696197743
2010,3930,0.507098824227461
2010,3940,0.507525217874019
2010,4050,0.504882611122358
2010,4090,0.505857841312211
2010,4120,0.506974796596212
2010,4230,0.506531741364198
2010,4280,0.508538189945114
2010,4440,0.504527053847457
2010,4520,0.506255542142772
2010,4560,0.50335135772665
2010,4610,0.502194369653828
2010,4650,0.505080692327231
2010,4770,0.506025409792051
2010,4880,0.506099969722474
2010,4930,0.505436549238319
2010,4950,0.507236320581811
2010,4980,0.503226229703892
2010,5010,0.503984626919391
2010,5060,0.506853258770051
2010,5110,0.499032498921104
2010,5190,0.51138296167162
2010,5290,0.504103466007011
2010,5600,0.504261146846508
2010,5630,0.507104992830454
2010,5870,0.505019967926444
2010,5930,0.505741444367375
2010,5970,0.506134571109896
2010,5980,0.506180139707862
2010,6080,0.507496862983752
2010,6100,0.507259512534543
2010,6110,0.501178714243503
2010,6130,0.506733739003998
2010,6170,0.504995057501359
2010,6240,0.506057027227104
2010,6280,0.508894689882971
2010,6310,0.506950682764524
2010,6360,0.507717570506206
2010,6380,0.506167455393064
2010,6480,0.504637596439778
2010,6630,0.507166949620366
2010,6710,0.507070647527617
2010,6730,0.506254400424639
2010,6740,0.505145081145408
2010,6760,0.506526194355274
2010,6770,0.508894957337779
2010,6810,0.50610928686261
2010,6830,0.503274930044692
2010,6840,0.501609488476319
2010,6882,0.500357130624683
2010,7030,0.506150455385973
2010,7040,0.505818831311467
2010,7050,0.50693260043095
2010,7180,0.504900015910206
2010,7270,0.504348627008805
2010,7290,0.501872556810406
2010,7310,0.505466329696265
2010,7360,0.505937289503563
2010,7510,0.505511800303462
2010,7550,0.50738303690115
2010,7610,0.505155738616341
2010,7660,0.50618788129795
2010,3131,0.512028082914038
2010,4060,0.506052706212486
2010,4900,0.505865096492877
2010,5460,0.508257759603731
2010,5810,0.50157523259196
2010,6220,0.50777308694976
2010,6290,0.505816122354471
2010,6370,0.50582703114385
2010,6520,0.507123712983182
2010,7210,0.506594949933458
2010,22860,0.509460518636901
2017,2890,0.49519362324333
2017,3160,0.507840609916855
2017,3870,0.506468312592434
2017,3930,0.510526088440392
2017,3940,0.506576508921373
2017,4050,0.506324359581736
2017,4060,0.511025474904753
2017,4090,0.506462659509571
2017,4120,0.507074532166519
2017,4230,0.500930546480052
2017,4280,0.508369079469577
2017,4440,0.506431181673136
2017,4520,0.507217959305395
2017,4560,0.504793449160035
2017,4610,0.506426167438656
2017,4770,0.505776907648892
2017,4880,0.506478447818293
2017,4900,0.505823744044632
2017,4930,0.509411247006961
2017,4950,0.508157942959147
2017,4980,0.505601706956983
2017,5010,0.503464429678703
2017,5060,0.505383204019978
2017,5110,0.505690022996399
2017,5190,0.511326467864953
2017,5290,0.506578707745996
2017,5600,0.506659469186918
2017,5630,0.506899876706561
2017,5870,0.506937366608854
2017,5930,0.50643516199005
2017,5970,0.508368137438014
2017,5980,0.504944862674772
2017,6080,0.508037948472437
2017,6100,0.506631819019134
2017,6110,0.506436448183926
2017,6120,0.484948564548243
2017,6130,0.503294380918863
2017,6140,0.506250634620432
2017,6170,0.504863033901511
2017,6190,0.51195138167567
2017,6240,0.506848022513766
2017,6280,0.508087393871798
2017,6290,0.505695566010629
2017,6310,0.506435943726184
2017,6360,0.50786857000796
2017,6380,0.506327694427533
2017,6480,0.507666707529973
2017,6710,0.506724091235678
2017,6730,0.507516460993661
2017,6760,0.506367062542423
2017,6770,0.507651908084331
2017,6810,0.5029676348154
2017,6830,0.505678916467633
2017,6840,0.505678979106336
2017,6882,0.499265104751311
2017,7030,0.507304823621029
2017,7040,0.505774143365621
2017,7050,0.506416343235608
2017,7180,0.511020951121589
2017,7270,0.507862701681978
2017,7290,0.508152720814487
2017,7310,0.505856495776806
2017,7360,0.505489474654211
2017,7510,0.506608087200627
2017,7550,0.507523694708548
2017,7610,0.506063282714194
2017,7660,0.507250868934481
2017,3100,0.507442594286577
2017,4650,0.507265836014585
2017,6390,0.506710316207308
2017,6410,0.506921964276573
2017,6630,0.508489666036054
2017,6670,0.506672154351734
2017,6740,0.506438363397836
2017,3131,0.50671094801141
2017,5460,0.506284308608994
2017,5810,0.506235563427019
2017,7210,0.506638605763628
2019,2890,0.424516946876293
2019,3100,0.450259243237656
2019,3131,0.45139970187574
2019,3160,0.44721768048042
2019,3870,0.447672897348037
2019,3930,0.447824428287052
2019,3940,0.449797876039748
2019,4050,0.448188915879394
2019,4060,0.447839083894016
2019,4090,0.448030419967951
2019,4120,0.447181999585867
2019,4230,0.444997821895265
2019,4280,0.450696578613797
2019,4440,0.44704279677098
2019,4520,0.447888253192318
2019,4560,0.447704672338203
2019,4610,0.445976819303389
2019,4650,0.447957895383438
2019,4770,0.448894516767661
2019,4880,0.448410843445183
2019,4900,0.450075556945745
2019,4930,0.445106221756474
2019,4950,0.44830567437386
2019,4980,0.446000887942271
2019,5010,0.44563798100516
2019,5060,0.449198107211387
2019,5110,0.448138418745129
2019,5190,0.447347894631109
2019,5290,0.448368565847819
2019,5600,0.448425445235948
2019,5630,0.449658982836957
2019,5870,0.447660352488996
2019,5930,0.448295613818343
2019,5970,0.44820745662732
2019,5980,0.448168052753165
2019,6100,0.448236898612669
2019,6110,0.451196345532752
2019,6120,0.448355579186407
2019,6130,0.448020162727231
2019,6170,0.45001221701815
2019,6220,0.44576839508502
2019,6240,0.449174877122477
2019,6280,0.448069376987907
2019,6310,0.444962478671526
2019,6360,0.450031994147688
2019,6370,0.447349833976472
2019,6380,0.448498784075651
2019,6390,0.446653651878879
2019,6480,0.446587432056863
2019,6520,0.447908162530523
2019,6630,0.448570768263142
2019,6710,0.451286560982837
2019,6730,0.449742791630958
2019,6760,0.449853760210297
2019,6770,0.446481414574504
2019,6810,0.44770043830661
2019,6830,0.448328380564059
2019,6840,0.448002357512304
2019,6870,0.448230255405477
2019,6882,0.455875766602876
2019,7030,0.447756657739885
2019,7040,0.447818763864834
2019,7050,0.448856602872519
2019,7180,0.448167661160252
2019,7270,0.448497760903774
2019,7290,0.450233761323204
2019,7310,0.448444718764232
2019,7360,0.450830884273281
2019,7510,0.449746310616801
2019,7550,0.448313121313339
2019,7610,0.448072772912682
2019,7660,0.448163440370992
2019,22860,0.433785624653994
2019,3200,0.448332433596617
2019,4740,0.447896943293293
2019,5520,0.446983831676428
2019,6010,0.448631264436708
2019,6040,0.447843521282765
2019,6140,0.448671117745561
2020,2890,0.51411468734678
2020,3160,0.523366357384097
2020,3870,0.52148828883458
2020,3940,0.524445392254497
2020,4050,0.524532714966737
2020,4060,0.528282222816862
2020,4090,0.525517864215183
2020,4120,0.527175911102419
2020,4230,0.520300287216217
2020,4440,0.522659321453969
2020,4520,0.524571673373082
2020,4560,0.524174638086972
2020,4610,0.519927300329458
2020,4650,0.523386127728906
2020,4770,0.525696443383408
2020,4880,0.51785013276444
2020,4900,0.52028856403672
2020,4930,0.524904779045972
2020,4950,0.521481535641129
2020,4980,0.52319631202637
2020,5010,0.519555162576197
2020,5060,0.522791334800795
2020,5110,0.527078784365668
2020,5600,0.526394549775189
2020,5630,0.523842249273341
2020,5870,0.519457975350062
2020,5930,0.522732629727702
2020,5970,0.526440091366034
2020,5980,0.523135405215029
2020,6100,0.525104272677425
2020,6110,0.519199381929203
2020,6130,0.524447476649002
2020,6170,0.526717389450603
2020,6220,0.524654567801123
2020,6240,0.522767598702889
2020,6280,0.525465197739214
2020,6310,0.52265677491246
2020,6360,0.523801889809036
2020,6370,0.523926315882644
2020,6380,0.524645804680681
2020,6390,0.526434934454563
2020,6480,0.525224105331273
2020,6630,0.524713137444599
2020,6710,0.525190045621121
2020,6730,0.525897845078664
2020,6760,0.524039074818017
2020,6770,0.522729050939688
2020,6810,0.52600847549858
2020,6830,0.521151853452298
2020,6840,0.526244297298323
2020,6870,0.529005756096894
2020,6882,0.523508465070322
2020,7030,0.525458040098497
2020,7040,0.528371754681352
2020,7050,0.525661366027139
2020,7180,0.525752376538556
2020,7290,0.525010926507632
2020,7310,0.524603873984158
2020,7360,0.524929599478707
2020,7510,0.519727647301702
2020,7550,0.519010396618658
2020,7610,0.525355484303206
2020,7660,0.528159519760388
2020,5190,0.526362020283421
2020,22860,0.523363606510185
2020,3100,0.524268329300639
2020,3930,0.524268329300639
2020,4280,0.526118993427231
2022,2890,0.47987913713475
2022,3100,0.494046546219858
2022,3160,0.491731885413501
2022,3870,0.492136177946849
2022,3940,0.49209705142123
2022,4050,0.494404096313128
2022,4060,0.493980081605544
2022,4090,0.492800419619858
2022,4120,0.494075416596256
2022,4230,0.491496796676117
2022,4280,0.492689450029026
2022,4440,0.491413246158473
2022,4520,0.491432254108251
2022,4560,0.49133550500846
2022,4610,0.494380075381137
2022,4650,0.492202816852665
2022,4770,0.492341806341266
2022,4880,0.492442125744887
2022,4900,0.496817443993263
2022,4930,0.49691288588056
2022,4950,0.492369977455253
2022,4980,0.485835146527803
2022,5010,0.488628126009289
2022,5060,0.492624629475958
2022,5110,0.486156392505718
2022,5600,0.491031528285797
2022,5630,0.492824309374618
2022,5870,0.49133361030394
2022,5930,0.492243406833373
2022,5970,0.495734716176041
2022,5980,0.49269718054381
2022,6100,0.492190977191549
2022,6110,0.498269383066472
2022,6130,0.492848195541556
2022,6170,0.495213840430907
2022,6220,0.49303166431067
2022,6240,0.489939934290593
2022,6280,0.491843957603741
2022,6310,0.491948565301543
2022,6370,0.490914148671369
2022,6480,0.492733918355391
2022,6710,0.491905296953238
2022,6730,0.490067889699336
2022,6770,0.496778360201409
2022,6810,0.492698583305455
2022,6830,0.492201384254594
2022,6840,0.489762270108386
2022,6870,0.492958702920455
2022,6882,0.491347778833444
2022,7030,0.492257618751425
2022,7040,0.49249950629234
2022,7050,0.493311917596175
2022,7180,0.492886724085125
2022,7290,0.489537246304367
2022,7310,0.492342105522377
2022,7360,0.493233538485987
2022,7510,0.492892194563105
2022,7550,0.493775271097764
2022,7660,0.49282108896637
2022,22860,0.477376431416814
2022,3131,0.491727012459536
2022,3930,0.492722332927858
2022,5190,0.491402238476101
2022,5290,0.496443222189206
2022,5520,0.492110791372874
2022,6080,0.493413952742201
2022,6120,0.493328989763811
2022,6380,0.49317164925329
2022,6630,0.49219723810889
2022,6760,0.492742417435131
2022,7270,0.492043543706685
2022,7610,0.491886520808066
2022,5460,0.492170897317739
2022,6140,0.492818933412337
2025,2890,0.47987913713475
2025,3100,0.494046546219858
2025,3160,0.491731885413501
2025,3870,0.492136177946849
2025,3940,0.49209705142123
2025,4050,0.494404096313128
2025,4060,0.493980081605544
2025,4090,0.492800419619858
2025,4120,0.494075416596256
2025,4230,0.491496796676117
2025,4280,0.492689450029026
2025,4440,0.491413246158473
2025,4520,0.491432254108251
2025,4560,0.49133550500846
2025,4610,0.494380075381137
2025,4650,0.492202816852665
2025,4770,0.492341806341266
2025,4880,0.492442125744887
2025,4900,0.496817443993263
2025,4930,0.49691288588056
2025,4950,0.492369977455253
2025,4980,0.485835146527803
2025,5010,0.488628126009289
2025,5060,0.492624629475958
2025,5110,0.486156392505718
2025,5600,0.491031528285797
2025,5630,0.492824309374618
2025,5870,0.49133361030394
2025,5930,0.492243406833373
2025,5970,0.495734716176041
2025,5980,0.49269718054381
2025,6100,0.492190977191549
2025,6110,0.498269383066472
2025,6130,0.492848195541556
2025,6170,0.495213840430907
2025,6220,0.49303166431067
2025,6240,0.489939934290593
2025,6280,0.491843957603741
2025,6310,0.491948565301543
2025,6370,0.490914148671369
2025,6480,0.492733918355391
2025,6710,0.491905296953238
2025,6730,0.490067889699336
2025,6770,0.496778360201409
2025,6810,0.492698583305455
2025,6830,0.492201384254594
2025,6840,0.489762270108386
2025,6870,0.492958702920455
2025,6882,0.491347778833444
2025,7030,0.492257618751425
2025,7040,0.49249950629234
2025,7050,0.493311917596175
2025,7180,0.492886724085125
2025,7290,0.489537246304367
2025,7310,0.492342105522377
2025,7360,0.493233538485987
2025,7510,0.492892194563105
2025,7550,0.493775271097764
2025,7660,0.49282108896637
2025,22860,0.477376431416814
2025,3131,0.491727012459536
2025,3930,0.492722332927858
2025,5190,0.491402238476101
2025,5290,0.496443222189206
2025,5520,0.492110791372874
2025,6080,0.493413952742201
2025,6120,0.493328989763811
2025,6380,0.49317164925329
2025,6630,0.49219723810889
2025,6760,0.492742417435131
2025,7270,0.492043543706685
2025,7610,0.491886520808066
2025,5460,0.492170897317739
2025,6140,0.492818933412337
2029,2890,0.46642478526176
2029,3100,0.467371420239491
2029,3160,0.466025414251265
2029,3200,0.465578644800323
2029,3870,0.466573459032578
2029,3930,0.465912100502477
2029,3940,0.468236232449817
2029,4050,0.464716868487285
2029,4060,0.464472804980498
2029,4090,0.466363708403968
2029,4120,0.462767783359459
2029,4230,0.465418371725625
2029,4280,0.470100509357964
2029,4440,0.468388304680738
2029,4520,0.462391813066682
2029,4560,0.465493462511452
2029,4610,0.466550247127282
2029,4650,0.46598931531786
2029,4770,0.466531449355474
2029,4880,0.466120726534612
2029,4900,0.467016419786365
2029,4930,0.464451420724528
2029,4950,0.466740993385817
2029,4980,0.46493473694833
2029,5010,0.461949559184655
2029,5060,0.467279173055163
2029,5110,0.458008771073755
2029,5190,0.466057161370965
2029,5290,0.466262706951953
2029,5600,0.46696307627808
2029,5630,0.466188225842458
2029,5750,0.465795781531679
2029,5870,0.465706223970068
2029,5930,0.466016265965887
2029,5970,0.466407899873696
2029,5980,0.465969370778528
2029,6100,0.464807055150866
2029,6110,0.473111553560081
2029,6130,0.467248708158021
2029,6170,0.470809293871877
2029,6220,0.465352963784896
2029,6240,0.461767742628434
2029,6280,0.468248894630584
2029,6310,0.465354946869017
2029,6360,0.465873582092822
2029,6480,0.460229833696775
2029,6630,0.46634421979247
2029,6710,0.466393386734544
2029,6730,0.467322902618435
2029,6760,0.467903955873437
2029,6770,0.465989138869818
2029,6810,0.466172068842523
2029,6830,0.46750837188524
2029,6840,0.467804384823667
2029,6870,0.46629324367386
2029,6882,0.462401404348515
2029,7030,0.466276949138122
2029,7040,0.467721360426146
2029,7050,0.464522494683434
2029,7180,0.467639117473008
2029,7290,0.466831735184115
2029,7310,0.463208861853443
2029,7360,0.466441333874753
2029,7510,0.462178577165629
2029,7550,0.466141451166614
2029,7610,0.469405625434155
2029,7660,0.465419180982239
2029,22860,0.469836302051565
2029,3131,0.464434875814148
2029,6040,0.46585376725882
2029,6370,0.465865685018872
2035,2890,0.391491751756187
2035,3160,0.39187236346392
2035,3200,0.395073985693227
2035,3870,0.391575129807753
2035,3940,0.391531447026463
2035,3950,0.390291831804168
2035,4050,0.391213697428024
2035,4060,0.392595144573775
2035,4090,0.391801139171591
2035,4120,0.392329590663944
2035,4230,0.391631930969652
2035,4280,0.39167549064691
2035,4440,0.391828381066684
2035,4520,0.393227050707496
2035,4610,0.393128924176663
2035,4770,0.390769759750573
2035,4880,0.388446342506835
2035,4900,0.386971729396716
2035,4930,0.383054007429296
2035,4950,0.394242562060857
2035,4980,0.393789621853619
2035,5060,0.391835471752128
2035,5110,0.391649844517382
2035,5190,0.392522231967104
2035,5750,0.39131519508157
2035,5870,0.391615058790196
2035,5930,0.39189228984144
2035,5970,0.391515163517527
2035,5980,0.391219252136527
2035,6100,0.393333211139437
2035,6110,0.389812347934149
2035,6130,0.39649364384751
2035,6170,0.390234088794743
2035,6220,0.388586712160613
2035,6240,0.392745180762862
2035,6280,0.392592024769039
2035,6310,0.391967466877426
2035,6630,0.392396922019586
2035,6710,0.392351229159036
2035,6730,0.393805825845941
2035,6770,0.393476100060217
2035,6810,0.390990909338495
2035,6830,0.390290729274346
2035,6840,0.393614570407765
2035,6882,0.387007085744476
2035,7030,0.391843574034567
2035,7050,0.391984842435086
2035,7180,0.392767800923092
2035,7290,0.393202038281389
2035,7310,0.39360014954531
2035,7360,0.391572062688717
2035,7510,0.390161714720683
2035,7550,0.393103835395931
2035,7660,0.391598640987819
2035,22860,0.391491097283878
2035,3131,0.39091301321537
2035,3930,0.391942438420693
2035,5010,0.391922763926481
2035,5290,0.39167549064691
2035,5600,0.393320023661031
2035,5630,0.39294292539812
2035,6480,0.392888124420001
2035,7040,0.391018965614154
2035,4650,0.391587354060879
2035,6370,0.392095271681681
2035,6390,0.391810207579586
2036,2890,0.429914878401201
2036,3100,0.434324968353066
2036,3131,0.435125027845014
2036,3160,0.434515324968098
2036,3200,0.433035130569375
2036,3870,0.431582203058706
2036,3930,0.433774466917837
2036,3940,0.434106321506901
2036,4050,0.432484527831179
2036,4060,0.431613044412267
2036,4090,0.434349183187336
2036,4120,0.437252939347316
2036,4230,0.432915205226219
2036,4440,0.432308027855331
2036,4520,0.434505991751316
2036,4610,0.430395980796284
2036,4650,0.425096233993344
2036,4770,0.434078609370545
2036,4880,0.430048368999961
2036,4900,0.433987446731157
2036,4930,0.437564304426427
2036,4950,0.433716658087359
2036,4980,0.435211532099978
2036,5010,0.430810299266706
2036,5060,0.435703684289003
2036,5110,0.436718372975905
2036,5600,0.438116462939016
2036,5630,0.435011479399235
2036,5870,0.432313855124992
2036,5930,0.434293347705514
2036,5970,0.437442290869954
2036,5980,0.434359295239544
2036,6100,0.434087534288028
2036,6110,0.435867930549014
2036,6130,0.427718733416783
2036,6170,0.438169542394012
2036,6240,0.431378209989512
2036,6280,0.433086430930242
2036,6310,0.434776320948156
2036,6370,0.434255212344496
2036,6390,0.444823627704829
2036,6480,0.436079099241774
2036,6630,0.435364185173003
2036,6710,0.435262597857259
2036,6730,0.433706797604023
2036,6760,0.433774466917837
2036,6770,0.428812064570453
2036,6810,0.433296797265889
2036,6830,0.430740040635225
2036,6840,0.434550536400973
2036,6870,0.436311183894359
2036,6882,0.433073045499809
2036,7030,0.433843652415372
2036,7040,0.43494759569331
2036,7050,0.435252310453636
2036,7180,0.433734420529509
2036,7290,0.435338511317412
2036,7310,0.434303829582514
2036,7360,0.435291367196419
2036,7510,0.434426300772009
2036,7550,0.43058381285491
2036,7610,0.433485147816901
2036,7660,0.43415967845226
2036,22860,0.436083964888189
2036,5190,0.434442560447191
2036,5750,0.435717737519987
2036,6220,0.435239664389741
2043,2890,0.438086513241743
2043,3100,0.457931885561229
2043,3131,0.45939611693897
2043,3160,0.458003882091896
2043,3870,0.457772672331343
2043,3930,0.459153276831093
2043,3940,0.461539630973207
2043,4050,0.461653153492469
2043,4060,0.460512371279611
2043,4090,0.459142129191404
2043,4120,0.45885498736227
2043,4230,0.45895148803212
2043,4280,0.458710312611486
2043,4440,0.452780967454222
2043,4520,0.459189819591384
2043,4560,0.457424963331952
2043,4610,0.457060607510837
2043,4650,0.459058676244445
2043,4770,0.460178445013016
2043,4880,0.458914510986261
2043,4900,0.458641441895142
2043,4930,0.460451665656895
2043,4950,0.459414273002848
2043,4980,0.455790556814807
2043,5010,0.45780126311545
2043,5060,0.461232902886732
2043,5110,0.460661929313174
2043,5190,0.460927738358744
2043,5290,0.457567297888814
2043,5520,0.458720722890677
2043,5600,0.45870915192344
2043,5630,0.459291543425375
2043,5870,0.458858697515665
2043,5930,0.459139485171568
2043,5970,0.458905201285173
2043,5980,0.458137338076293
2043,6080,0.458731188550827
2043,6100,0.458898630600512
2043,6110,0.460859779851429
2043,6120,0.465592339836432
2043,6130,0.458594257564819
2043,6170,0.459292893794657
2043,6220,0.458702774982414
2043,6240,0.459227259376528
2043,6280,0.460018750829283
2043,6310,0.458760046315189
2043,6380,0.460432693023707
2043,6480,0.458273530327623
2043,6630,0.459142131363663
2043,6710,0.458946064706076
2043,6730,0.458627000979611
2043,6760,0.459445147727426
2043,6770,0.459761699147
2043,6810,0.459139013449882
2043,6830,0.459023137200386
2043,6840,0.45935071875626
2043,6870,0.459331140230129
2043,6882,0.459541055205141
2043,7030,0.45870443317055
2043,7040,0.46586617530843
2043,7050,0.459868681558784
2043,7180,0.459484986263283
2043,7270,0.457321921232697
2043,7290,0.4594145960288
2043,7310,0.459515057626254
2043,7360,0.459182123881926
2043,7510,0.461123221922961
2043,7550,0.458907853619337
2043,7610,0.4581669412629
2043,7660,0.459101974425469
2043,22860,0.454648668853124
2043,5750,0.459353872479683
2043,6360,0.458790704766609
2043,6390,0.458939833488141
2045,2890,0.442687782956704
2045,3131,0.460775759777918
2045,3160,0.452355033987058
2045,3870,0.452196633998609
2045,3930,0.452231379306711
2045,3940,0.454083568590996
2045,4050,0.454108384868722
2045,4060,0.453387653017722
2045,4090,0.452963716117674
2045,4120,0.450321124262054
2045,4230,0.446316485390694
2045,4280,0.454143482205605
2045,4440,0.452000856583884
2045,4520,0.452913483374476
2045,4560,0.452708302623074
2045,4610,0.452430280280962
2045,4650,0.453220231391021
2045,4740,0.453337933213876
2045,4770,0.4524345404115
2045,4880,0.453277174146071
2045,4930,0.456776194610767
2045,4950,0.451940544072168
2045,4980,0.447742713303315
2045,5010,0.449286948516077
2045,5060,0.453465203212205
2045,5110,0.450339287065361
2045,5190,0.452948775510856
2045,5290,0.453100536774998
2045,5460,0.454510185149369
2045,5600,0.452697088019664
2045,5630,0.449388689450866
2045,5810,0.452369476263002
2045,5870,0.452578128665254
2045,5930,0.452946294622961
2045,5970,0.453680312307493
2045,5980,0.45237908660664
2045,6040,0.453149824170923
2045,6080,0.452781092178882
2045,6100,0.453547299406705
2045,6110,0.449556986629899
2045,6120,0.471702828723202
2045,6130,0.451665704624392
2045,6170,0.45268449439127
2045,6190,0.453075751930476
2045,6220,0.452467510332264
2045,6240,0.453086466529783
2045,6280,0.452058873956791
2045,6310,0.451787043310411
2045,6480,0.451299794553018
2045,6630,0.45309139141814
2045,6710,0.452831378959798
2045,6730,0.455118670361569
2045,6760,0.454503307390146
2045,6770,0.45339190130343
2045,6810,0.450710012904764
2045,6830,0.452946373488886
2045,6840,0.451290729024907
2045,6882,0.455185389997334
2045,7030,0.452741790576475
2045,7040,0.450743774405184
2045,7050,0.453192580747213
2045,7180,0.453946275866998
2045,7210,0.453075751930476
2045,7270,0.455447594757843
2045,7310,0.453231006553598
2045,7360,0.452437761806328
2045,7510,0.453989475615059
2045,7550,0.452796010425465
2045,7610,0.45304070349029
2045,7660,0.453707134205493
2045,22860,0.442465627853631
2045,3100,0.45434377970382
2045,4900,0.45283567419798
2045,6360,0.453769548569376
2045,6370,0.453098082364704
2045,6380,0.451862764412579
2045,6390,0.451459361389538
2045,6520,0.453093828622322
2045,6870,0.453029123777246
2045,7290,0.453481111511296
2045,5750,0.452679419231156
2045,6410,0.453292846994414
2045,6740,0.452919851877826
2047,2890,0.414001935201327
2047,3100,0.44384431000824
2047,3131,0.445394258415079
2047,3160,0.441042384969961
2047,3870,0.441297225475785
2047,3930,0.441637657458339
2047,3940,0.443588898781103
2047,4050,0.441796431361043
2047,4060,0.441779755534862
2047,4090,0.441664084917118
2047,4120,0.440777467534101
2047,4230,0.439478807114676
2047,4280,0.442721004893779
2047,4440,0.438955691737718
2047,4520,0.441493676424433
2047,4560,0.442775779519398
2047,4610,0.439008927079841
2047,4650,0.442277762431297
2047,4770,0.442483441671466
2047,4880,0.44207128956716
2047,4900,0.442996408346179
2047,4930,0.441864013938408
2047,4950,0.443469529082635
2047,4980,0.441814124098384
2047,5010,0.442039065663846
2047,5060,0.442504179568367
2047,5110,0.443566155545222
2047,5190,0.440602036766006
