"focal_rte","scale","Foraging","excl_dir","dir_core_regional","dir_core_local","dir_diff","n_spp","forage_plot"
2017,"forage_dir_local","bark glean",0.525567431678455,0.4842505,0.50630981471268,-0.0192576169657752,24,"Bark Glean (24)"
2017,"forage_dir_local","aerial foraging",0.47089669112349,0.4842505,0.50630981471268,0.0354131235891899,11,"Aerial Foraging (11)"
2017,"forage_dir_local","hover/glean",0.510703485986229,0.4842505,0.50630981471268,-0.00439367127354851,15,"Hover/Glean (15)"
2017,"forage_dir_local","hawks",0.507940663767935,0.4842505,0.50630981471268,-0.0016308490552549,25,"Hawks (25)"
2019,"forage_dir","ground glean",0.488252942928081,0.574848,0.447882410574263,0.0865950570719193,126,"Ground Glean (126)"
2019,"forage_dir","foliage glean",0.589392148605789,0.574848,0.447882410574263,-0.0145441486057892,73,"Foliage Glean (73)"
2019,"forage_dir","bark glean",0.587867665065893,0.574848,0.447882410574263,-0.0130196650658935,24,"Bark Glean (24)"
2019,"forage_dir","aerial foraging",0.584454610130475,0.574848,0.447882410574263,-0.00960661013047492,11,"Aerial Foraging (11)"
2019,"forage_dir","hover/glean",0.577022696600698,0.574848,0.447882410574263,-0.00217469660069824,15,"Hover/Glean (15)"
2019,"forage_dir","hawks",0.575443028684072,0.574848,0.447882410574263,-0.000595028684071686,25,"Hawks (25)"
2019,"forage_dir_local","ground glean",0.404213102326122,0.574848,0.447882410574263,0.0436693082481405,126,"Ground Glean (126)"
2019,"forage_dir_local","foliage glean",0.452754219617069,0.574848,0.447882410574263,-0.00487180904280637,73,"Foliage Glean (73)"
2019,"forage_dir_local","bark glean",0.459947994447439,0.574848,0.447882410574263,-0.012065583873176,24,"Bark Glean (24)"
2019,"forage_dir_local","aerial foraging",0.452130478576601,0.574848,0.447882410574263,-0.00424806800233807,11,"Aerial Foraging (11)"
2019,"forage_dir_local","hover/glean",0.452428054795219,0.574848,0.447882410574263,-0.00454564422095644,15,"Hover/Glean (15)"
2019,"forage_dir_local","hawks",0.445228966450771,0.574848,0.447882410574263,0.00265344412349211,25,"Hawks (25)"
2020,"forage_dir","ground glean",0.526696675699917,0.6025268,0.523951222432466,0.0758301243000826,126,"Ground Glean (126)"
2020,"forage_dir","foliage glean",0.621729086297786,0.6025268,0.523951222432466,-0.0192022862977864,73,"Foliage Glean (73)"
2020,"forage_dir","bark glean",0.617066245035925,0.6025268,0.523951222432466,-0.0145394450359247,24,"Bark Glean (24)"
2020,"forage_dir","aerial foraging",0.604459581546426,0.6025268,0.523951222432466,-0.00193278154642629,11,"Aerial Foraging (11)"
2020,"forage_dir","hover/glean",0.604080203693625,0.6025268,0.523951222432466,-0.00155340369362467,15,"Hover/Glean (15)"
2020,"forage_dir","hawks",0.601425991957278,0.6025268,0.523951222432466,0.00110080804272183,25,"Hawks (25)"
2020,"forage_dir_local","ground glean",0.495103439446584,0.6025268,0.523951222432466,0.0288477829858816,126,"Ground Glean (126)"
2020,"forage_dir_local","foliage glean",0.526946219145775,0.6025268,0.523951222432466,-0.00299499671330883,73,"Foliage Glean (73)"
2020,"forage_dir_local","bark glean",0.534986184112268,0.6025268,0.523951222432466,-0.0110349616798017,24,"Bark Glean (24)"
2020,"forage_dir_local","aerial foraging",0.518518338196731,0.6025268,0.523951222432466,0.00543288423573518,11,"Aerial Foraging (11)"
2020,"forage_dir_local","hawks",0.523042311663656,0.6025268,0.523951222432466,0.000908910768810278,25,"Hawks (25)"
2020,"forage_dir_local","hover/glean",0.530094292014779,0.6025268,0.523951222432466,-0.00614306958231303,15,"Hover/Glean (15)"
2022,"forage_dir","ground glean",0.52488615562891,0.5990036,0.492141340689184,0.0741174443710896,126,"Ground Glean (126)"
2022,"forage_dir","foliage glean",0.61903218145165,0.5990036,0.492141340689184,-0.0200285814516499,73,"Foliage Glean (73)"
2022,"forage_dir","bark glean",0.612084643134775,0.5990036,0.492141340689184,-0.0130810431347749,24,"Bark Glean (24)"
2022,"forage_dir","aerial foraging",0.600652694620474,0.5990036,0.492141340689184,-0.0016490946204738,11,"Aerial Foraging (11)"
2022,"forage_dir","hover/glean",0.600203181324747,0.5990036,0.492141340689184,-0.00119958132474673,15,"Hover/Glean (15)"
2022,"forage_dir","hawks",0.598077349558904,0.5990036,0.492141340689184,0.000926250441096399,25,"Hawks (25)"
2022,"forage_dir_local","ground glean",0.460092750433984,0.5990036,0.492141340689184,0.0320485902552005,126,"Ground Glean (126)"
2022,"forage_dir_local","foliage glean",0.495782990331115,0.5990036,0.492141340689184,-0.00364164964193064,73,"Foliage Glean (73)"
2022,"forage_dir_local","bark glean",0.493446870610459,0.5990036,0.492141340689184,-0.00130552992127503,24,"Bark Glean (24)"
2022,"forage_dir_local","aerial foraging",0.504859041208503,0.5990036,0.492141340689184,-0.0127177005193194,11,"Aerial Foraging (11)"
2022,"forage_dir_local","hover/glean",0.492610023144556,0.5990036,0.492141340689184,-0.00046868245537246,15,"Hover/Glean (15)"
2022,"forage_dir_local","hawks",0.492942664933621,0.5990036,0.492141340689184,-0.000801324244436519,25,"Hawks (25)"
2025,"forage_dir","ground glean",0.521448253504455,0.6078314,0.492141340689184,0.0863831464955455,126,"Ground Glean (126)"
2025,"forage_dir","foliage glean",0.6255268276613,0.6078314,0.492141340689184,-0.0176954276613003,73,"Foliage Glean (73)"
2025,"forage_dir","bark glean",0.618375825514046,0.6078314,0.492141340689184,-0.010544425514046,24,"Bark Glean (24)"
2025,"forage_dir","aerial foraging",0.615038410768415,0.6078314,0.492141340689184,-0.00720701076841546,11,"Aerial Foraging (11)"
2025,"forage_dir","hover/glean",0.609042203671817,0.6078314,0.492141340689184,-0.00121080367181747,15,"Hover/Glean (15)"
2025,"forage_dir","hawks",0.608184485133047,0.6078314,0.492141340689184,-0.000353085133047437,25,"Hawks (25)"
2025,"forage_dir_local","ground glean",0.460092750433984,0.6078314,0.492141340689184,0.0320485902552005,126,"Ground Glean (126)"
2025,"forage_dir_local","foliage glean",0.495782990331115,0.6078314,0.492141340689184,-0.00364164964193064,73,"Foliage Glean (73)"
2025,"forage_dir_local","bark glean",0.493446870610459,0.6078314,0.492141340689184,-0.00130552992127503,24,"Bark Glean (24)"
2025,"forage_dir_local","aerial foraging",0.504859041208503,0.6078314,0.492141340689184,-0.0127177005193194,11,"Aerial Foraging (11)"
2025,"forage_dir_local","hover/glean",0.492610023144556,0.6078314,0.492141340689184,-0.00046868245537246,15,"Hover/Glean (15)"
2025,"forage_dir_local","hawks",0.492942664933621,0.6078314,0.492141340689184,-0.000801324244436519,25,"Hawks (25)"
2029,"forage_dir","ground glean",0.504914510350468,0.5774505,0.465989426191848,0.0725359896495316,126,"Ground Glean (126)"
2029,"forage_dir","foliage glean",0.590434788862768,0.5774505,0.465989426191848,-0.0129842888627676,73,"Foliage Glean (73)"
2029,"forage_dir","bark glean",0.592684948084279,0.5774505,0.465989426191848,-0.015234448084279,24,"Bark Glean (24)"
2029,"forage_dir","aerial foraging",0.580046048059196,0.5774505,0.465989426191848,-0.00259554805919571,11,"Aerial Foraging (11)"
2029,"forage_dir","hover/glean",0.57910232819491,0.5774505,0.465989426191848,-0.00165182819490994,15,"Hover/Glean (15)"
2029,"forage_dir","hawks",0.577419626299316,0.5774505,0.465989426191848,3.08737006841087e-05,25,"Hawks (25)"
2029,"forage_dir_local","ground glean",0.454863995307463,0.5774505,0.465989426191848,0.0111254308843853,126,"Ground Glean (126)"
2029,"forage_dir_local","foliage glean",0.460617172739912,0.5774505,0.465989426191848,0.00537225345193626,73,"Foliage Glean (73)"
2029,"forage_dir_local","bark glean",0.467203632048921,0.5774505,0.465989426191848,-0.0012142058570726,24,"Bark Glean (24)"
2029,"forage_dir_local","aerial foraging",0.479530817590571,0.5774505,0.465989426191848,-0.0135413913987228,11,"Aerial Foraging (11)"
2029,"forage_dir_local","hover/glean",0.466128105663226,0.5774505,0.465989426191848,-0.000138679471378189,15,"Hover/Glean (15)"
2029,"forage_dir_local","hawks",0.464225014884683,0.5774505,0.465989426191848,0.00176441130716504,25,"Hawks (25)"
2035,"forage_dir","ground glean",0.522843998343668,0.5985589,0.391763052484428,0.0757149016563319,126,"Ground Glean (126)"
2035,"forage_dir","foliage glean",0.616373332882086,0.5985589,0.391763052484428,-0.0178144328820864,73,"Foliage Glean (73)"
2035,"forage_dir","bark glean",0.611576372837113,0.5985589,0.391763052484428,-0.0130174728371131,24,"Bark Glean (24)"
2035,"forage_dir","aerial foraging",0.600701234842749,0.5985589,0.391763052484428,-0.00214233484274928,11,"Aerial Foraging (11)"
2035,"forage_dir","hawks",0.597633533029458,0.5985589,0.391763052484428,0.00092536697054213,25,"Hawks (25)"
2035,"forage_dir","hover/glean",0.600459200969699,0.5985589,0.391763052484428,-0.00190030096969851,15,"Hover/Glean (15)"
2035,"forage_dir_local","ground glean",0.373830768198324,0.5985589,0.391763052484428,0.0179322842861042,126,"Ground Glean (126)"
2035,"forage_dir_local","foliage glean",0.397961936502857,0.5985589,0.391763052484428,-0.00619888401842889,73,"Foliage Glean (73)"
2035,"forage_dir_local","bark glean",0.39352247395442,0.5985589,0.391763052484428,-0.00175942146999158,24,"Bark Glean (24)"
2035,"forage_dir_local","aerial foraging",0.392899948937195,0.5985589,0.391763052484428,-0.00113689645276738,11,"Aerial Foraging (11)"
2035,"forage_dir_local","hover/glean",0.392659967735348,0.5985589,0.391763052484428,-0.000896915250919561,15,"Hover/Glean (15)"
2035,"forage_dir_local","hawks",0.394447958461372,0.5985589,0.391763052484428,-0.00268490597694387,25,"Hawks (25)"
2036,"forage_dir","ground glean",0.52396280744238,0.6012256,0.434006002611822,0.0772627925576199,126,"Ground Glean (126)"
2036,"forage_dir","foliage glean",0.620801032828356,0.6012256,0.434006002611822,-0.0195754328283563,73,"Foliage Glean (73)"
2036,"forage_dir","bark glean",0.615899243147085,0.6012256,0.434006002611822,-0.0146736431470847,24,"Bark Glean (24)"
2036,"forage_dir","aerial foraging",0.603942671838344,0.6012256,0.434006002611822,-0.0027170718383438,11,"Aerial Foraging (11)"
2036,"forage_dir","hover/glean",0.602579756255879,0.6012256,0.434006002611822,-0.00135415625587909,15,"Hover/Glean (15)"
2036,"forage_dir","hawks",0.59949830918465,0.6012256,0.434006002611822,0.00172729081535017,25,"Hawks (25)"
2036,"forage_dir_local","ground glean",0.440330606793913,0.6012256,0.434006002611822,-0.00632460418209069,126,"Ground Glean (126)"
2036,"forage_dir_local","foliage glean",0.446639246949973,0.6012256,0.434006002611822,-0.0126332443381506,73,"Foliage Glean (73)"
2036,"forage_dir_local","bark glean",0.434591732640387,0.6012256,0.434006002611822,-0.00058573002856549,24,"Bark Glean (24)"
2036,"forage_dir_local","aerial foraging",0.432434467362464,0.6012256,0.434006002611822,0.00157153524935794,11,"Aerial Foraging (11)"
2036,"forage_dir_local","hawks",0.419828277160357,0.6012256,0.434006002611822,0.0141777254514652,25,"Hawks (25)"
2036,"forage_dir_local","hover/glean",0.43369573775204,0.6012256,0.434006002611822,0.000310264859781695,15,"Hover/Glean (15)"
2043,"forage_dir","ground glean",0.511393757322685,0.5985387,0.458886493596771,0.0871449426773149,126,"Ground Glean (126)"
2043,"forage_dir","foliage glean",0.615694342000265,0.5985387,0.458886493596771,-0.0171556420002651,73,"Foliage Glean (73)"
2043,"forage_dir","bark glean",0.609823350734247,0.5985387,0.458886493596771,-0.011284650734247,24,"Bark Glean (24)"
2043,"forage_dir","aerial foraging",0.606526783243086,0.5985387,0.458886493596771,-0.00798808324308586,11,"Aerial Foraging (11)"
2043,"forage_dir","hover/glean",0.599789526062653,0.5985387,0.458886493596771,-0.00125082606265303,15,"Hover/Glean (15)"
2043,"forage_dir","hawks",0.599086128142987,0.5985387,0.458886493596771,-0.000547428142986695,25,"Hawks (25)"
2043,"forage_dir_local","ground glean",0.44108142896674,0.5985387,0.458886493596771,0.0178050646300309,126,"Ground Glean (126)"
2043,"forage_dir_local","foliage glean",0.463531723589434,0.5985387,0.458886493596771,-0.00464522999266276,73,"Foliage Glean (73)"
2043,"forage_dir_local","bark glean",0.466411278514886,0.5985387,0.458886493596771,-0.00752478491811454,24,"Bark Glean (24)"
2043,"forage_dir_local","aerial foraging",0.468744834723723,0.5985387,0.458886493596771,-0.00985834112695189,11,"Aerial Foraging (11)"
2043,"forage_dir_local","hover/glean",0.459403516134408,0.5985387,0.458886493596771,-0.00051702253763708,15,"Hover/Glean (15)"
2043,"forage_dir_local","hawks",0.449820263167208,0.5985387,0.458886493596771,0.00906623042956323,25,"Hawks (25)"
2045,"forage_dir","ground glean",0.488727944489927,0.5796823,0.452727030919831,0.0909543555100731,126,"Ground Glean (126)"
2045,"forage_dir","foliage glean",0.594760141561301,0.5796823,0.452727030919831,-0.0150778415613008,73,"Foliage Glean (73)"
2045,"forage_dir","bark glean",0.592235238907409,0.5796823,0.452727030919831,-0.0125529389074086,24,"Bark Glean (24)"
2045,"forage_dir","aerial foraging",0.592511788840783,0.5796823,0.452727030919831,-0.0128294888407827,11,"Aerial Foraging (11)"
2045,"forage_dir","hover/glean",0.581226061515224,0.5796823,0.452727030919831,-0.00154376151522384,15,"Hover/Glean (15)"
2045,"forage_dir","hawks",0.580022562769676,0.5796823,0.452727030919831,-0.000340262769675692,25,"Hawks (25)"
2045,"forage_dir_local","ground glean",0.419476902169128,0.5796823,0.452727030919831,0.0332501287507033,126,"Ground Glean (126)"
2045,"forage_dir_local","foliage glean",0.451563798229588,0.5796823,0.452727030919831,0.00116323269024265,73,"Foliage Glean (73)"
2045,"forage_dir_local","bark glean",0.46190979382819,0.5796823,0.452727030919831,-0.00918276290835929,24,"Bark Glean (24)"
2045,"forage_dir_local","aerial foraging",0.460713691366171,0.5796823,0.452727030919831,-0.00798666044634028,11,"Aerial Foraging (11)"
2045,"forage_dir_local","hover/glean",0.454895382761765,0.5796823,0.452727030919831,-0.00216835184193387,15,"Hover/Glean (15)"
2045,"forage_dir_local","hawks",0.45337864704305,0.5796823,0.452727030919831,-0.000651616123218568,25,"Hawks (25)"
2047,"forage_dir","ground glean",0.495908441968145,0.5840343,0.44169292838787,0.088125858031855,126,"Ground Glean (126)"
2047,"forage_dir","foliage glean",0.598064086550958,0.5840343,0.44169292838787,-0.0140297865509583,73,"Foliage Glean (73)"
2047,"forage_dir","bark glean",0.596699829229253,0.5840343,0.44169292838787,-0.0126655292292529,24,"Bark Glean (24)"
2047,"forage_dir","aerial foraging",0.591951231519928,0.5840343,0.44169292838787,-0.00791693151992834,11,"Aerial Foraging (11)"
2047,"forage_dir","hover/glean",0.587712688116947,0.5840343,0.44169292838787,-0.00367838811694665,15,"Hover/Glean (15)"
2047,"forage_dir","hawks",0.585349081076208,0.5840343,0.44169292838787,-0.00131478107620819,25,"Hawks (25)"
2047,"forage_dir_local","ground glean",0.413232113850561,0.5840343,0.44169292838787,0.0284608145373094,126,"Ground Glean (126)"
2047,"forage_dir_local","foliage glean",0.44224696722327,0.5840343,0.44169292838787,-0.00055403883539995,73,"Foliage Glean (73)"
2047,"forage_dir_local","bark glean",0.452458921918161,0.5840343,0.44169292838787,-0.010765993530291,24,"Bark Glean (24)"
2047,"forage_dir_local","aerial foraging",0.450191504665763,0.5840343,0.44169292838787,-0.00849857627789291,11,"Aerial Foraging (11)"
2047,"forage_dir_local","hover/glean",0.442945430300226,0.5840343,0.44169292838787,-0.00125250191235593,15,"Hover/Glean (15)"
2047,"forage_dir_local","hawks",0.437394668676816,0.5840343,0.44169292838787,0.00429825971105424,25,"Hawks (25)"
2050,"forage_dir","ground glean",0.513970918154293,0.5929405,0.492141340689184,0.078969581845707,126,"Ground Glean (126)"
2050,"forage_dir","foliage glean",0.609626790034374,0.5929405,0.492141340689184,-0.0166862900343739,73,"Foliage Glean (73)"
2050,"forage_dir","bark glean",0.604355846524392,0.5929405,0.492141340689184,-0.0114153465243919,24,"Bark Glean (24)"
2050,"forage_dir","aerial foraging",0.599949877612225,0.5929405,0.492141340689184,-0.00700937761222464,11,"Aerial Foraging (11)"
2050,"forage_dir","hover/glean",0.594305423548273,0.5929405,0.492141340689184,-0.00136492354827278,15,"Hover/Glean (15)"
2050,"forage_dir","hawks",0.592309063761486,0.5929405,0.492141340689184,0.000631436238514138,25,"Hawks (25)"
2050,"forage_dir_local","ground glean",0.460092750433984,0.5929405,0.492141340689184,0.0320485902552005,126,"Ground Glean (126)"
2050,"forage_dir_local","foliage glean",0.495782990331115,0.5929405,0.492141340689184,-0.00364164964193064,73,"Foliage Glean (73)"
2050,"forage_dir_local","bark glean",0.493446870610459,0.5929405,0.492141340689184,-0.00130552992127503,24,"Bark Glean (24)"
2050,"forage_dir_local","aerial foraging",0.504859041208503,0.5929405,0.492141340689184,-0.0127177005193194,11,"Aerial Foraging (11)"
2050,"forage_dir_local","hover/glean",0.492610023144556,0.5929405,0.492141340689184,-0.00046868245537246,15,"Hover/Glean (15)"
2050,"forage_dir_local","hawks",0.492942664933621,0.5929405,0.492141340689184,-0.000801324244436519,25,"Hawks (25)"
2052,"forage_dir","ground glean",0.547246180439887,0.6070583,0.430621679863183,0.0598121195601132,126,"Ground Glean (126)"
2052,"forage_dir","foliage glean",0.623787635505061,0.6070583,0.430621679863183,-0.0167293355050611,73,"Foliage Glean (73)"
2052,"forage_dir","bark glean",0.621699821032812,0.6070583,0.430621679863183,-0.0146415210328118,24,"Bark Glean (24)"
2052,"forage_dir","aerial foraging",0.604612803319612,0.6070583,0.430621679863183,0.00244549668038807,11,"Aerial Foraging (11)"
2052,"forage_dir","hover/glean",0.608566131498737,0.6070583,0.430621679863183,-0.00150783149873679,15,"Hover/Glean (15)"
2052,"forage_dir","hawks",0.607182500474575,0.6070583,0.430621679863183,-0.000124200474575176,25,"Hawks (25)"
2052,"forage_dir_local","ground glean",0.400076062923182,0.6070583,0.430621679863183,0.0305456169400008,126,"Ground Glean (126)"
2052,"forage_dir_local","foliage glean",0.427173736057554,0.6070583,0.430621679863183,0.00344794380562941,73,"Foliage Glean (73)"
2052,"forage_dir_local","bark glean",0.438544300383693,0.6070583,0.430621679863183,-0.00792262052051029,24,"Bark Glean (24)"
2052,"forage_dir_local","aerial foraging",0.436793378025004,0.6070583,0.430621679863183,-0.00617169816182145,11,"Aerial Foraging (11)"
2052,"forage_dir_local","hawks",0.43378045459003,0.6070583,0.430621679863183,-0.00315877472684711,25,"Hawks (25)"
2052,"forage_dir_local","hover/glean",0.432767040184923,0.6070583,0.430621679863183,-0.00214536032174006,15,"Hover/Glean (15)"
2053,"forage_dir","ground glean",0.526696675699917,0.6025268,0.454892751436852,0.0758301243000826,126,"Ground Glean (126)"
2053,"forage_dir","foliage glean",0.621729086297786,0.6025268,0.454892751436852,-0.0192022862977864,73,"Foliage Glean (73)"
2053,"forage_dir","bark glean",0.617066245035925,0.6025268,0.454892751436852,-0.0145394450359247,24,"Bark Glean (24)"
2053,"forage_dir","aerial foraging",0.604459581546426,0.6025268,0.454892751436852,-0.00193278154642629,11,"Aerial Foraging (11)"
2053,"forage_dir","hover/glean",0.604080203693625,0.6025268,0.454892751436852,-0.00155340369362467,15,"Hover/Glean (15)"
2053,"forage_dir","hawks",0.601425991957278,0.6025268,0.454892751436852,0.00110080804272183,25,"Hawks (25)"
2053,"forage_dir_local","ground glean",0.420097159389444,0.6025268,0.454892751436852,0.0347955920474078,126,"Ground Glean (126)"
2053,"forage_dir_local","foliage glean",0.465346417800305,0.6025268,0.454892751436852,-0.0104536663634534,73,"Foliage Glean (73)"
2053,"forage_dir_local","bark glean",0.457553953669527,0.6025268,0.454892751436852,-0.00266120223267491,24,"Bark Glean (24)"
2053,"forage_dir_local","aerial foraging",0.465911015249392,0.6025268,0.454892751436852,-0.0110182638125403,11,"Aerial Foraging (11)"
2053,"forage_dir_local","hawks",0.445947779834654,0.6025268,0.454892751436852,0.00894497160219826,25,"Hawks (25)"
2053,"forage_dir_local","hover/glean",0.459069611564168,0.6025268,0.454892751436852,-0.00417686012731633,15,"Hover/Glean (15)"
