"focal_rte","nesting_group","excl_dir","dir_core","dir_diff"
2057,"Coniferous forest",0.485731244078917,0.4842505,-0.00148074407891741
2060,"Woodland",0.561815241265431,0.5822527,0.0204374587345688
2060,"Urban",0.587219332201119,0.5822527,-0.00496663220111881
2060,"Deciduous forest",0.586077560489594,0.5822527,-0.00382486048959374
2060,"Grassland",0.576043977495402,0.5822527,0.00620872250459836
2060,"Coniferous forest",0.585147511354119,0.5822527,-0.00289481135411862
2065,"Woodland",0.589413519823387,0.5952647,0.00585118017661301
2065,"Deciduous forest",0.600987093524684,0.5952647,-0.00572239352468451
2065,"Urban",0.595355746437054,0.5952647,-9.1046437053599e-05
2065,"Grassland",0.585899932363155,0.5952647,0.00936476763684524
2065,"Coniferous forest",0.600112786370803,0.5952647,-0.00484808637080314
2066,"Woodland",0.585158993745254,0.5958105,0.0106515062547462
2066,"Deciduous forest",0.599321373642114,0.5958105,-0.00351087364211367
2066,"Urban",0.602326668970671,0.5958105,-0.00651616897067109
2066,"Grassland",0.586326050978057,0.5958105,0.00948444902194345
2066,"Coniferous forest",0.602789267798711,0.5958105,-0.00697876779871054
2072,"Woodland",0.577025587376344,0.5969248,0.019899212623656
2072,"Deciduous forest",0.59102406754721,0.5969248,0.00590073245278977
2072,"Urban",0.61409245285638,0.5969248,-0.01716765285638
2072,"Grassland",0.596538164541401,0.5969248,0.000386635458599072
2072,"Coniferous forest",0.597381414773735,0.5969248,-0.000456614773734931
2140,"Woodland",0.591642252516756,0.6002347,0.00859244748324395
2140,"Deciduous forest",0.604639580759992,0.6002347,-0.00440488075999157
2140,"Urban",0.609419507832127,0.6002347,-0.00918480783212694
2140,"Grassland",0.592134159309522,0.6002347,0.00810054069047783
2140,"Coniferous forest",0.608141758691939,0.6002347,-0.00790705869193942
2142,"Woodland",0.582245090893536,0.592927,0.0106819091064644
2142,"Urban",0.600152426895479,0.592927,-0.00722542689547911
2142,"Deciduous forest",0.595218870108773,0.592927,-0.00229187010877341
2142,"Grassland",0.583466476740459,0.592927,0.0094605232595405
2142,"Coniferous forest",0.599575144030075,0.592927,-0.00664814403007541
3021,"Urban",0.317038822115219,0.3161541,-0.000884722115219116
3021,"Woodland",0.31762217926127,0.3161541,-0.00146807926127046
3021,"Coniferous forest",0.316592990411021,0.3161541,-0.000438890411020854
3021,"Grassland",0.315920408176665,0.3161541,0.000233691823335269
3021,"Deciduous forest",0.317158988105522,0.3161541,-0.0010048881055218
3224,"Urban",0.317038822115219,0.3161541,-0.000884722115219116
3224,"Woodland",0.31762217926127,0.3161541,-0.00146807926127046
3224,"Coniferous forest",0.316592990411021,0.3161541,-0.000438890411020854
3224,"Grassland",0.315920408176665,0.3161541,0.000233691823335269
3224,"Deciduous forest",0.317158988105522,0.3161541,-0.0010048881055218
3429,"Urban",0.317038822115219,0.3161541,-0.000884722115219116
3429,"Woodland",0.31762217926127,0.3161541,-0.00146807926127046
3429,"Coniferous forest",0.316592990411021,0.3161541,-0.000438890411020854
3429,"Grassland",0.315920408176665,0.3161541,0.000233691823335269
3429,"Deciduous forest",0.317158988105522,0.3161541,-0.0010048881055218
4002,"Grassland",0.305186457327948,0.296632,-0.00855445732794752
4002,"Urban",0.2925534495495,0.296632,0.0040785504504996
4002,"Woodland",0.296774972534863,0.296632,-0.000142972534863062
4002,"Deciduous forest",0.296911755253902,0.296632,-0.000279755253902003
4002,"Coniferous forest",0.296623822841999,0.296632,8.17715800083274e-06
4004,"Grassland",0.305186457327948,0.296632,-0.00855445732794752
4004,"Urban",0.2925534495495,0.296632,0.0040785504504996
4004,"Woodland",0.296774972534863,0.296632,-0.000142972534863062
4004,"Deciduous forest",0.296911755253902,0.296632,-0.000279755253902003
4004,"Coniferous forest",0.296623822841999,0.296632,8.17715800083274e-06
4007,"Grassland",0.306218994043944,0.2933795,-0.0128394940439442
4007,"Urban",0.289243795242781,0.2933795,0.00413570475721881
4007,"Woodland",0.293916022120599,0.2933795,-0.000536522120598903
4007,"Deciduous forest",0.293962710466188,0.2933795,-0.000583210466187756
4007,"Coniferous forest",0.293371273600515,0.2933795,8.22639948477866e-06
4010,"Woodland",0.322496568084424,0.3263174,0.00382083191557592
4010,"Deciduous forest",0.325394257354456,0.3263174,0.000923142645544051
4010,"Coniferous forest",0.320944505740828,0.3263174,0.00537289425917203
4010,"Urban",0.327307913277952,0.3263174,-0.00099051327795191
4010,"Grassland",0.327263342682322,0.3263174,-0.00094594268232201
4014,"Grassland",0.306218994043944,0.2933795,-0.0128394940439442
4014,"Urban",0.289243795242781,0.2933795,0.00413570475721881
4014,"Woodland",0.293916022120599,0.2933795,-0.000536522120598903
4014,"Deciduous forest",0.293962710466188,0.2933795,-0.000583210466187756
4014,"Coniferous forest",0.293371273600515,0.2933795,8.22639948477866e-06
4017,"Woodland",0.323124220353347,0.3275263,0.00440207964665296
4017,"Deciduous forest",0.327269717646753,0.3275263,0.000256582353246659
4017,"Coniferous forest",0.321181985038863,0.3275263,0.00634431496113708
4017,"Urban",0.328134352950948,0.3275263,-0.00060805295094829
4017,"Grassland",0.329442867138558,0.3275263,-0.00191656713855803
4018,"Grassland",0.311436240144826,0.2998514,-0.0115848401448261
4018,"Urban",0.295893848333662,0.2998514,0.00395755166633754
4018,"Woodland",0.299156205444637,0.2998514,0.000695194555363265
4018,"Deciduous forest",0.299217170082004,0.2998514,0.000634229917995888
4018,"Coniferous forest",0.299744411083683,0.2998514,0.000106988916317163
4027,"Grassland",0.311436240144826,0.2998514,-0.0115848401448261
4027,"Urban",0.295893848333662,0.2998514,0.00395755166633754
4027,"Woodland",0.299156205444637,0.2998514,0.000695194555363265
4027,"Deciduous forest",0.299217170082004,0.2998514,0.000634229917995888
4027,"Coniferous forest",0.299744411083683,0.2998514,0.000106988916317163
4028,"Grassland",0.311436240144826,0.2998514,-0.0115848401448261
4028,"Urban",0.295893848333662,0.2998514,0.00395755166633754
4028,"Woodland",0.299156205444637,0.2998514,0.000695194555363265
4028,"Deciduous forest",0.299217170082004,0.2998514,0.000634229917995888
4028,"Coniferous forest",0.299744411083683,0.2998514,0.000106988916317163
4029,"Grassland",0.311436240144826,0.2998514,-0.0115848401448261
4029,"Urban",0.295893848333662,0.2998514,0.00395755166633754
4029,"Woodland",0.299156205444637,0.2998514,0.000695194555363265
4029,"Deciduous forest",0.299217170082004,0.2998514,0.000634229917995888
4029,"Coniferous forest",0.299744411083683,0.2998514,0.000106988916317163
4105,"Woodland",0.309464921959309,0.3144747,0.00500977804069092
4105,"Deciduous forest",0.312943992695265,0.3144747,0.00153070730473454
4105,"Coniferous forest",0.308585769582705,0.3144747,0.00588893041729482
4105,"Urban",0.314917537806754,0.3144747,-0.000442837806754415
4105,"Grassland",0.316949427756056,0.3144747,-0.00247472775605601
4113,"Grassland",0.306218994043944,0.2933795,-0.0128394940439442
4113,"Urban",0.289243795242781,0.2933795,0.00413570475721881
4113,"Woodland",0.293916022120599,0.2933795,-0.000536522120598903
4113,"Deciduous forest",0.293962710466188,0.2933795,-0.000583210466187756
4113,"Coniferous forest",0.293371273600515,0.2933795,8.22639948477866e-06
4114,"Grassland",0.306218994043944,0.2933795,-0.0128394940439442
4114,"Urban",0.289243795242781,0.2933795,0.00413570475721881
4114,"Woodland",0.293916022120599,0.2933795,-0.000536522120598903
4114,"Deciduous forest",0.293962710466188,0.2933795,-0.000583210466187756
4114,"Coniferous forest",0.293371273600515,0.2933795,8.22639948477866e-06
4115,"Grassland",0.306218994043944,0.2933795,-0.0128394940439442
4115,"Urban",0.289243795242781,0.2933795,0.00413570475721881
4115,"Woodland",0.293916022120599,0.2933795,-0.000536522120598903
4115,"Deciduous forest",0.293962710466188,0.2933795,-0.000583210466187756
4115,"Coniferous forest",0.293371273600515,0.2933795,8.22639948477866e-06
4128,"Grassland",0.311436240144826,0.2998514,-0.0115848401448261
4128,"Urban",0.295893848333662,0.2998514,0.00395755166633754
4128,"Woodland",0.299156205444637,0.2998514,0.000695194555363265
4128,"Deciduous forest",0.299217170082004,0.2998514,0.000634229917995888
4128,"Coniferous forest",0.299744411083683,0.2998514,0.000106988916317163
4129,"Grassland",0.306218994043944,0.2933795,-0.0128394940439442
4129,"Urban",0.289243795242781,0.2933795,0.00413570475721881
4129,"Woodland",0.293916022120599,0.2933795,-0.000536522120598903
4129,"Deciduous forest",0.293962710466188,0.2933795,-0.000583210466187756
4129,"Coniferous forest",0.293371273600515,0.2933795,8.22639948477866e-06
4196,"Woodland",0.324930653608337,0.3302489,0.00531824639166328
4196,"Deciduous forest",0.32944030785972,0.3302489,0.000808592140280451
4196,"Coniferous forest",0.324270251375016,0.3302489,0.00597864862498415
4196,"Urban",0.331655959681815,0.3302489,-0.00140705968181515
4196,"Grassland",0.331421335952641,0.3302489,-0.00117243595264138
6052,"Urban",0.431387153681342,0.4333621,0.00197494631865786
6052,"Woodland",0.442221645937099,0.4333621,-0.00885954593709931
6052,"Coniferous forest",0.440198478283063,0.4333621,-0.00683637828306272
6052,"Deciduous forest",0.433942524208976,0.4333621,-0.000580424208976416
6052,"Grassland",0.434032872708699,0.4333621,-0.000670772708698641
7020,"Woodland",0.546111316514999,0.5441053,-0.00200601651499877
7020,"Deciduous forest",0.554251995331239,0.5441053,-0.0101466953312391
7020,"Urban",0.554322499984613,0.5441053,-0.0102171999846126
7020,"Grassland",0.542012161954372,0.5441053,0.00209313804562816
7020,"Coniferous forest",0.544547112525921,0.5441053,-0.000441812525920793
7023,"Woodland",0.546111316514999,0.5441053,-0.00200601651499877
7023,"Deciduous forest",0.554251995331239,0.5441053,-0.0101466953312391
7023,"Urban",0.554322499984613,0.5441053,-0.0102171999846126
7023,"Grassland",0.542012161954372,0.5441053,0.00209313804562816
7023,"Coniferous forest",0.544547112525921,0.5441053,-0.000441812525920793
7026,"Woodland",0.546111316514999,0.5441053,-0.00200601651499877
7026,"Deciduous forest",0.554251995331239,0.5441053,-0.0101466953312391
7026,"Urban",0.554322499984613,0.5441053,-0.0102171999846126
7026,"Grassland",0.542012161954372,0.5441053,0.00209313804562816
7026,"Coniferous forest",0.544547112525921,0.5441053,-0.000441812525920793
7028,"Woodland",0.546111316514999,0.5441053,-0.00200601651499877
7028,"Deciduous forest",0.554251995331239,0.5441053,-0.0101466953312391
7028,"Urban",0.554322499984613,0.5441053,-0.0102171999846126
7028,"Grassland",0.542012161954372,0.5441053,0.00209313804562816
7028,"Coniferous forest",0.544547112525921,0.5441053,-0.000441812525920793
11007,"Woodland",0.323702558367513,0.3291802,0.00547764163248721
11007,"Deciduous forest",0.328382409294813,0.3291802,0.000797790705186763
11007,"Coniferous forest",0.323786095917739,0.3291802,0.00539410408226054
11007,"Urban",0.330559718115312,0.3291802,-0.00137951811531162
11007,"Grassland",0.328975140099498,0.3291802,0.000205059900502291
11009,"Woodland",0.304913120568666,0.3015329,-0.00338022056866588
11009,"Coniferous forest",0.305370005270353,0.3015329,-0.00383710527035258
11009,"Urban",0.303687549739832,0.3015329,-0.00215464973983165
11009,"Grassland",0.3024550705888,0.3015329,-0.000922170588799565
11009,"Deciduous forest",0.300874021074604,0.3015329,0.000658878925396067
11010,"Woodland",0.313343386345037,0.3143404,0.000997013654962853
11010,"Urban",0.316577625536713,0.3143404,-0.00223722553671313
11010,"Coniferous forest",0.313108049894433,0.3143404,0.00123235010556738
11010,"Grassland",0.314398611351814,0.3143404,-5.82113518141081e-05
11010,"Deciduous forest",0.31516554595987,0.3143404,-0.000825145959870155
11029,"Woodland",0.323124220353347,0.3275263,0.00440207964665296
11029,"Deciduous forest",0.327269717646753,0.3275263,0.000256582353246659
11029,"Coniferous forest",0.321181985038863,0.3275263,0.00634431496113708
11029,"Urban",0.328134352950948,0.3275263,-0.00060805295094829
11029,"Grassland",0.329442867138558,0.3275263,-0.00191656713855803
11033,"Woodland",0.316314150440493,0.3174411,0.00112694955950721
11033,"Deciduous forest",0.316901297193566,0.3174411,0.00053980280643412
11033,"Coniferous forest",0.314837483429961,0.3174411,0.00260361657003916
11033,"Urban",0.31680904273396,0.3174411,0.000632057266040265
11033,"Grassland",0.318037694133013,0.3174411,-0.000596594133013162
11045,"Woodland",0.316314150440493,0.3174411,0.00112694955950721
11045,"Deciduous forest",0.316901297193566,0.3174411,0.00053980280643412
11045,"Coniferous forest",0.314837483429961,0.3174411,0.00260361657003916
11045,"Urban",0.31680904273396,0.3174411,0.000632057266040265
11045,"Grassland",0.318037694133013,0.3174411,-0.000596594133013162
11065,"Woodland",0.322284783433979,0.3226365,0.000351716566021176
11065,"Deciduous forest",0.322400557740103,0.3226365,0.000235942259897204
11065,"Coniferous forest",0.319671886493703,0.3226365,0.00296461350629695
11065,"Urban",0.32273737516995,0.3226365,-0.000100875169950387
11065,"Grassland",0.323629273579172,0.3226365,-0.000992773579172435
11208,"Woodland",0.304913120568666,0.3015329,-0.00338022056866588
11208,"Coniferous forest",0.305370005270353,0.3015329,-0.00383710527035258
11208,"Urban",0.303687549739832,0.3015329,-0.00215464973983165
11208,"Grassland",0.3024550705888,0.3015329,-0.000922170588799565
11208,"Deciduous forest",0.300874021074604,0.3015329,0.000658878925396067
11210,"Woodland",0.313343386345037,0.3143404,0.000997013654962853
11210,"Urban",0.316577625536713,0.3143404,-0.00223722553671313
11210,"Coniferous forest",0.313108049894433,0.3143404,0.00123235010556738
11210,"Grassland",0.314398611351814,0.3143404,-5.82113518141081e-05
11210,"Deciduous forest",0.31516554595987,0.3143404,-0.000825145959870155
11223,"Woodland",0.316044053679852,0.316548,0.000503946320147608
11223,"Coniferous forest",0.315739313212529,0.316548,0.00080868678747098
11223,"Urban",0.319053146342683,0.316548,-0.00250514634268323
11223,"Grassland",0.316608829659753,0.316548,-6.08296597525704e-05
11223,"Deciduous forest",0.317502422465032,0.316548,-0.000954422465031579
11255,"Woodland",0.316268566563685,0.3178446,0.00157603343631502
11255,"Deciduous forest",0.317249393514416,0.3178446,0.000595206485584476
11255,"Coniferous forest",0.31462457271558,0.3178446,0.00322002728442
11255,"Urban",0.317715067108943,0.3178446,0.000129532891057438
11255,"Grassland",0.318591752305352,0.3178446,-0.000747152305351717
11256,"Woodland",0.316268566563685,0.3178446,0.00157603343631502
11256,"Deciduous forest",0.317249393514416,0.3178446,0.000595206485584476
11256,"Coniferous forest",0.31462457271558,0.3178446,0.00322002728442
11256,"Urban",0.317715067108943,0.3178446,0.000129532891057438
11256,"Grassland",0.318591752305352,0.3178446,-0.000747152305351717
11270,"Woodland",0.316314150440493,0.3174411,0.00112694955950721
11270,"Deciduous forest",0.316901297193566,0.3174411,0.00053980280643412
11270,"Coniferous forest",0.314837483429961,0.3174411,0.00260361657003916
11270,"Urban",0.31680904273396,0.3174411,0.000632057266040265
11270,"Grassland",0.318037694133013,0.3174411,-0.000596594133013162
11609,"Woodland",0.304913120568666,0.3015329,-0.00338022056866588
11609,"Coniferous forest",0.305370005270353,0.3015329,-0.00383710527035258
11609,"Urban",0.303687549739832,0.3015329,-0.00215464973983165
11609,"Grassland",0.3024550705888,0.3015329,-0.000922170588799565
11609,"Deciduous forest",0.300874021074604,0.3015329,0.000658878925396067
11709,"Woodland",0.304913120568666,0.3015329,-0.00338022056866588
11709,"Coniferous forest",0.305370005270353,0.3015329,-0.00383710527035258
11709,"Urban",0.303687549739832,0.3015329,-0.00215464973983165
11709,"Grassland",0.3024550705888,0.3015329,-0.000922170588799565
11709,"Deciduous forest",0.300874021074604,0.3015329,0.000658878925396067
14001,"Woodland",0.313945671881698,0.3137665,-0.000179171881698303
14001,"Urban",0.315856220083058,0.3137665,-0.00208972008305819
14001,"Coniferous forest",0.314201620747772,0.3137665,-0.000435120747772411
14001,"Grassland",0.313562489350558,0.3137665,0.00020401064944231
14001,"Deciduous forest",0.313565125327724,0.3137665,0.000201374672275711
14006,"Woodland",0.313945671881698,0.3137665,-0.000179171881698303
14006,"Urban",0.315856220083058,0.3137665,-0.00208972008305819
14006,"Coniferous forest",0.314201620747772,0.3137665,-0.000435120747772411
14006,"Grassland",0.313562489350558,0.3137665,0.00020401064944231
14006,"Deciduous forest",0.313565125327724,0.3137665,0.000201374672275711
14014,"Woodland",0.313945671881698,0.3137665,-0.000179171881698303
14014,"Urban",0.315856220083058,0.3137665,-0.00208972008305819
14014,"Coniferous forest",0.314201620747772,0.3137665,-0.000435120747772411
14014,"Grassland",0.313562489350558,0.3137665,0.00020401064944231
14014,"Deciduous forest",0.313565125327724,0.3137665,0.000201374672275711
14166,"Grassland",0.464437184060353,0.4648783,0.000441115939646797
14166,"Urban",0.469089302310535,0.4648783,-0.00421100231053467
14166,"Woodland",0.476362907301453,0.4648783,-0.0114846073014535
14166,"Coniferous forest",0.475410299278453,0.4648783,-0.0105319992784528
14166,"Deciduous forest",0.46563173940501,0.4648783,-0.000753439405010103
14168,"Grassland",0.464073673365613,0.4649154,0.000841726634387419
14168,"Urban",0.470154099819234,0.4649154,-0.00523869981923414
14168,"Woodland",0.475472308666732,0.4649154,-0.0105569086667317
14168,"Coniferous forest",0.474096265116753,0.4649154,-0.00918086511675298
14168,"Deciduous forest",0.465984749910376,0.4649154,-0.00106934991037588
14198,"Woodland",0.313945671881698,0.3137665,-0.000179171881698303
14198,"Urban",0.315856220083058,0.3137665,-0.00208972008305819
14198,"Coniferous forest",0.314201620747772,0.3137665,-0.000435120747772411
14198,"Grassland",0.313562489350558,0.3137665,0.00020401064944231
14198,"Deciduous forest",0.313565125327724,0.3137665,0.000201374672275711
14199,"Grassland",0.45260151475576,0.4546981,0.00209658524423983
14199,"Urban",0.458487504892939,0.4546981,-0.00378940489293933
14199,"Woodland",0.464810321536278,0.4546981,-0.0101122215362779
14199,"Coniferous forest",0.464155683458683,0.4546981,-0.00945758345868336
14199,"Deciduous forest",0.455529765787818,0.4546981,-0.000831665787817848
17001,"Urban",0.446534969723138,0.4446783,-0.00185666972313764
17001,"Grassland",0.446913222009942,0.4446783,-0.00223492200994191
17001,"Woodland",0.446048762407716,0.4446783,-0.00137046240771571
17001,"Coniferous forest",0.442692343187399,0.4446783,0.00198595681260083
17001,"Deciduous forest",0.44434143495108,0.4446783,0.000336865048919832
17003,"Urban",0.414792547329124,0.419377,0.00458445267087615
17003,"Woodland",0.420423227357287,0.419377,-0.00104622735728688
17003,"Coniferous forest",0.418494729520196,0.419377,0.000882270479804437
17003,"Grassland",0.420963454862336,0.419377,-0.00158645486233566
17003,"Deciduous forest",0.420048095546688,0.419377,-0.000671095546687817
17004,"Urban",0.419216630413259,0.42113,0.00191336958674121
17004,"Woodland",0.423566672646456,0.42113,-0.00243667264645619
17004,"Coniferous forest",0.421117918682337,0.42113,1.208131766256e-05
17004,"Grassland",0.422007648446031,0.42113,-0.000877648446030499
17004,"Deciduous forest",0.421980904531714,0.42113,-0.000850904531713659
17009,"Urban",0.407111293717986,0.4133805,0.0062692062820135
17009,"Woodland",0.412740576790672,0.4133805,0.000639923209327597
17009,"Coniferous forest",0.411310724933379,0.4133805,0.00206977506662054
17009,"Grassland",0.414631235514103,0.4133805,-0.00125073551410282
17009,"Deciduous forest",0.413952415850219,0.4133805,-0.000571915850219429
17011,"Urban",0.424545085685612,0.4264897,0.00194461431438808
17011,"Woodland",0.428373699919927,0.4264897,-0.00188399991992716
17011,"Coniferous forest",0.426497083221004,0.4264897,-7.38322100440891e-06
17011,"Grassland",0.427199131553187,0.4264897,-0.000709431553186979
17011,"Deciduous forest",0.42707991473538,0.4264897,-0.000590214735380401
17017,"Urban",0.417942361680643,0.4235471,0.00560473831935665
17017,"Woodland",0.425536704924487,0.4235471,-0.00198960492448697
17017,"Coniferous forest",0.425474445913175,0.4235471,-0.00192734591317456
17017,"Grassland",0.424329300288527,0.4235471,-0.000782200288526824
17017,"Deciduous forest",0.423686654368449,0.4235471,-0.000139554368449257
17031,"Urban",0.404306032446925,0.4130246,0.00871856755307471
17031,"Woodland",0.41221961993026,0.4130246,0.000804980069740002
17031,"Coniferous forest",0.411151137360351,0.4130246,0.00187346263964944
17031,"Grassland",0.413728384681546,0.4130246,-0.000703784681546027
17031,"Deciduous forest",0.413302167967664,0.4130246,-0.000277567967663928
17032,"Urban",0.407111293717986,0.4133805,0.0062692062820135
17032,"Woodland",0.412740576790672,0.4133805,0.000639923209327597
17032,"Coniferous forest",0.411310724933379,0.4133805,0.00206977506662054
17032,"Grassland",0.414631235514103,0.4133805,-0.00125073551410282
17032,"Deciduous forest",0.413952415850219,0.4133805,-0.000571915850219429
17040,"Urban",0.41924920143676,0.4207049,0.00145569856324007
17040,"Woodland",0.422003897492268,0.4207049,-0.00129899749226814
17040,"Coniferous forest",0.419695789296141,0.4207049,0.00100911070385906
17040,"Grassland",0.421768746834564,0.4207049,-0.0010638468345639
17040,"Deciduous forest",0.421529184196372,0.4207049,-0.000824284196371705
17047,"Urban",0.419581194396384,0.426825,0.00724380560361626
17047,"Woodland",0.428566527943285,0.426825,-0.00174152794328503
17047,"Coniferous forest",0.4296574450182,0.426825,-0.00283244501820029
17047,"Grassland",0.427762866454821,0.426825,-0.000937866454821468
17047,"Deciduous forest",0.426988608499616,0.426825,-0.000163608499616053
17052,"Urban",0.418836191354766,0.4255471,0.00671090864523366
17052,"Woodland",0.428552284602275,0.4255471,-0.00300518460227533
17052,"Coniferous forest",0.429343365922675,0.4255471,-0.0037962659226754
17052,"Grassland",0.426668509382491,0.4255471,-0.00112140938249089
17052,"Deciduous forest",0.425736417310082,0.4255471,-0.000189317310082371
