"stateroute","stops","scale","dir_all","dir_core"
14198,"stops26_50",0.5,0.39146054365001,0.375880711241784
14199,"stops1_25",0.5,0.36418728155173,0.399692320035392
14199,"stops26_50",0.5,0.365896481050811,0.387014000127778
14201,"stops1_25",0.5,0.387119852473452,0.383357815370044
14201,"stops26_50",0.5,0.353086814051762,0.352736589375323
14205,"stops1_25",0.5,0.357013869487305,0.385281989612155
14205,"stops26_50",0.5,0.383781138181689,0.381179446798347
14221,"stops1_25",0.5,0.370041138257249,0.376292670239342
14221,"stops26_50",0.5,0.370387512317952,0.349455728604802
14308,"stops1_25",0.5,0.437663893260611,0.412929884362896
14308,"stops26_50",0.5,0.432493945480589,0.409664357798709
14319,"stops1_25",0.5,0.432709054708469,0.483699522368749
14319,"stops26_50",0.5,0.431406492488698,0.433261477434495
14352,"stops1_25",0.5,0.358256733397884,0.392476336611257
14352,"stops26_50",0.5,0.39397603846962,0.375446292262345
14406,"stops1_25",0.5,0.419901031111657,0.439893890060958
14406,"stops26_50",0.5,0.361162224571879,0.354297665125695
14407,"stops1_25",0.5,0.358184892350838,0.354034689045915
14407,"stops26_50",0.5,0.38367756722878,0.385857309363366
14408,"stops1_25",0.5,0.334154068605778,0.332183538892721
14408,"stops26_50",0.5,0.3343576239048,0.359300128471495
14409,"stops1_25",0.5,0.384893390791503,0.376021156070885
14409,"stops26_50",0.5,0.372469503630442,0.378539499267175
14411,"stops1_25",0.5,0.394099978744884,0.394184129588302
14411,"stops26_50",0.5,0.370708845641688,0.374847305676749
14414,"stops1_25",0.5,0.367354152077649,0.41696887387076
14414,"stops26_50",0.5,0.344960676994411,0.375437685390664
14415,"stops1_25",0.5,0.413840547493122,0.421753309168316
14415,"stops26_50",0.5,0.413347595689445,0.370715238397484
14417,"stops1_25",0.5,0.384118720304236,0.392118723812622
14417,"stops26_50",0.5,0.357640045970243,0.368413097920276
14418,"stops1_25",0.5,0.362025785585572,0.379812731840006
14418,"stops26_50",0.5,0.365605321119377,0.375436657475178
14419,"stops1_25",0.5,0.370357503309886,0.339055140437339
14419,"stops26_50",0.5,0.395517416443884,0.414332544829741
14420,"stops1_25",0.5,0.434839731888057,0.446542866117874
14420,"stops26_50",0.5,0.391113307626062,0.414020892825999
14421,"stops1_25",0.5,0.392564233121065,0.394183047308333
14421,"stops26_50",0.5,0.369403010708902,0.388603723193138
14422,"stops1_25",0.5,0.415328423917015,0.406881244682686
14422,"stops26_50",0.5,0.342468706249208,0.30785064597393
14423,"stops1_25",0.5,0.375275507620174,0.363065108481877
14423,"stops26_50",0.5,0.386510367289795,0.370297489527369
14427,"stops1_25",0.5,0.367234876322762,0.374828583642257
14427,"stops26_50",0.5,0.326745949692567,0.335433075663513
14430,"stops1_25",0.5,0.370805171335021,0.361110324786715
14430,"stops26_50",0.5,0.367709731260098,0.408918498603241
14431,"stops1_25",0.5,0.34655278427028,0.334026467200725
14431,"stops26_50",0.5,0.383403960717103,0.385569813698999
14434,"stops1_25",0.5,0.391380859068048,0.406768768987779
14434,"stops26_50",0.5,0.371372968486111,0.306434665734256
14435,"stops1_25",0.5,0.349372745658003,0.353756201238771
14435,"stops26_50",0.5,0.374219110780708,0.386279190019535
14436,"stops1_25",0.5,0.385223514129932,0.37270907405134
14436,"stops26_50",0.5,0.367839324736513,0.33195588639483
17001,"stops1_25",0.5,0.27429932058639,0.267661914556032
17001,"stops26_50",0.5,0.333100897042446,0.349592232228908
17002,"stops1_25",0.5,0.392088387530628,0.404367750371557
17002,"stops26_50",0.5,0.349794782321834,0.347192310707322
17003,"stops1_25",0.5,0.399241054441805,0.406969941943286
17003,"stops26_50",0.5,0.393119249589294,0.383943957928997
17004,"stops1_25",0.5,0.426378753798947,0.427745138794767
17004,"stops26_50",0.5,0.376980941040557,0.404363698419606
17006,"stops1_25",0.5,0.407084862093657,0.436586279571617
17006,"stops26_50",0.5,0.399974582549598,0.418345442104869
17008,"stops1_25",0.5,0.35403672777009,0.361365330295363
17008,"stops26_50",0.5,0.373167859392071,0.375522855961504
17009,"stops1_25",0.5,0.371671953427283,0.380922012998036
17009,"stops26_50",0.5,0.394997708363624,0.402720504035472
17010,"stops1_25",0.5,0.39761527236051,0.375459627324298
17010,"stops26_50",0.5,0.353219881570965,0.371836048289369
17011,"stops1_25",0.5,0.407538607673463,0.430131599732345
17011,"stops26_50",0.5,0.354881813370037,0.372231907663387
17012,"stops1_25",0.5,0.412923310615068,0.414568712545562
17012,"stops26_50",0.5,0.356464412513087,0.380916777901183
17013,"stops1_25",0.5,0.365282789057003,0.458631389096264
17013,"stops26_50",0.5,0.396005149578722,0.425434989767168
17015,"stops1_25",0.5,0.409881001225357,0.368029126257398
17015,"stops26_50",0.5,0.369228863645891,0.348641149462152
17016,"stops1_25",0.5,0.339263105096048,0.331420153762772
17016,"stops26_50",0.5,0.359774563296648,0.348355562677497
17017,"stops1_25",0.5,0.351086583298375,0.34732244133004
17017,"stops26_50",0.5,0.364140337301626,0.36671968223817
17019,"stops1_25",0.5,0.311414117667464,0.413667967674231
17019,"stops26_50",0.5,0.403704908164731,0.390911346973821
17021,"stops1_25",0.5,0.37438635496845,0.411026025905227
17021,"stops26_50",0.5,0.403294647374517,0.397810260073039
17023,"stops1_25",0.5,0.382937705433038,0.408142331304295
17023,"stops26_50",0.5,0.397621359341004,0.453201547872524
17031,"stops1_25",0.5,0.323999704890198,0.338022978346644
17031,"stops26_50",0.5,0.342954058824366,0.332974231652551
17032,"stops1_25",0.5,0.388812453979824,0.408771171532639
17032,"stops26_50",0.5,0.418723944776208,0.393560851761884
17033,"stops1_25",0.5,0.381027957356226,0.366083506342995
17033,"stops26_50",0.5,0.403816664301507,0.370159414747071
17035,"stops1_25",0.5,0.399148730673677,0.406377330807071
17035,"stops26_50",0.5,0.399181242816364,0.424723539818223
17036,"stops1_25",0.5,0.432193156667811,0.474257009916995
17036,"stops26_50",0.5,0.398041512991765,0.340652042981104
17037,"stops1_25",0.5,0.408426664929552,0.422130056345612
17037,"stops26_50",0.5,0.405807685740903,0.405243153277964
17039,"stops1_25",0.5,0.344111717752733,0.364135955203077
17039,"stops26_50",0.5,0.327287439951856,0.311518482224511
17040,"stops1_25",0.5,0.311738485975226,0.303202876441247
17040,"stops26_50",0.5,0.342366419276239,0.359026870368521
17042,"stops1_25",0.5,0.374508964590862,0.390048187748467
17042,"stops26_50",0.5,0.420114903600899,0.418741074254563
17043,"stops1_25",0.5,0.340931058626435,0.3764573165638
17043,"stops26_50",0.5,0.380691178872723,0.37192084875887
17044,"stops1_25",0.5,0.40969029613988,0.411523534321507
17044,"stops26_50",0.5,0.408044315103743,0.429452998422133
17046,"stops1_25",0.5,0.413807544248689,0.446664723471695
17046,"stops26_50",0.5,0.382700314112241,0.393216109157552
17047,"stops1_25",0.5,0.406733308863964,0.432893243752184
17047,"stops26_50",0.5,0.361624569414247,0.387015070365241
17048,"stops1_25",0.5,0.391891292984014,0.424904313954718
17048,"stops26_50",0.5,0.381263327687587,0.395322995188644
17049,"stops1_25",0.5,0.385539093957923,0.38015588225443
17049,"stops26_50",0.5,0.403520839245776,0.389672070481069
17050,"stops1_25",0.5,0.361420207201961,0.397675607873318
17050,"stops26_50",0.5,0.406430200936518,0.402499760348276
17051,"stops1_25",0.5,0.399112767708269,0.405859185336672
17051,"stops26_50",0.5,0.424120189054896,0.458462800122578
17052,"stops1_25",0.5,0.34141947862025,0.373648478870797
17052,"stops26_50",0.5,0.408946358204978,0.36738616207953
17055,"stops1_25",0.5,0.400948952349616,0.407200397948617
17055,"stops26_50",0.5,0.41747021617378,0.424594233029363
17056,"stops1_25",0.5,0.324968042517887,0.398495161518911
17056,"stops26_50",0.5,0.419944824377476,0.449399664930585
17057,"stops1_25",0.5,0.416249602398177,0.395361568022031
17057,"stops26_50",0.5,0.390934536354482,0.379275397714625
17058,"stops1_25",0.5,0.33704175846661,0.378906637237931
17058,"stops26_50",0.5,0.329084799548325,0.350501762149656
17125,"stops1_25",0.5,0.401630492870289,0.379520980089739
17125,"stops26_50",0.5,0.382785547841796,0.301528577652468
17154,"stops1_25",0.5,0.341817886155284,0.364732257695534
17154,"stops26_50",0.5,0.389578408915236,0.40811788830331
17201,"stops1_25",0.5,0.332869415010088,0.364922848296364
17201,"stops26_50",0.5,0.350917318927484,0.328500680446899
17202,"stops1_25",0.5,0.383755015490475,0.392366617335068
17202,"stops26_50",0.5,0.389204519385102,0.418916781971434
17203,"stops1_25",0.5,0.418940169634086,0.440781883047176
17203,"stops26_50",0.5,0.434239490313365,0.433922507360513
17204,"stops1_25",0.5,0.468520171509941,0.494123294458323
17204,"stops26_50",0.5,0.436366978401749,0.432484177654408
17205,"stops1_25",0.5,0.34852492385689,0.290861965719615
17205,"stops26_50",0.5,0.380745933434986,0.349179748179389
17206,"stops1_25",0.5,0.362406477513377,0.365683270928727
17206,"stops26_50",0.5,0.33106751267269,0.348453149692906
17207,"stops1_25",0.5,0.345022634317649,0.380740850530675
17207,"stops26_50",0.5,0.392047413071705,0.419480970881904
17208,"stops1_25",0.5,0.378380024365109,0.35838959375026
17208,"stops26_50",0.5,0.328963827899358,0.356115617179266
17209,"stops1_25",0.5,0.35557341313049,0.353938216805939
17209,"stops26_50",0.5,0.329955955139338,0.324236707696576
17210,"stops1_25",0.5,0.31406814255787,0.347382642195639
17210,"stops26_50",0.5,0.315618761353918,0.312613090850167
17211,"stops1_25",0.5,0.340860596202617,0.315717298531356
17211,"stops26_50",0.5,0.337543005875421,0.370442964821544
17213,"stops1_25",0.5,0.374514321846429,0.395437680640196
17213,"stops26_50",0.5,0.390030231400402,0.354173075150394
17214,"stops1_25",0.5,0.360959958483777,0.371945896914084
17214,"stops26_50",0.5,0.412929126465787,0.344059835300324
17215,"stops1_25",0.5,0.355545874721254,0.374190889693833
17215,"stops26_50",0.5,0.325404177992745,0.362297390821894
17216,"stops1_25",0.5,0.384593603957199,0.394383485056829
17216,"stops26_50",0.5,0.362159635918939,0.39374848515667
17217,"stops1_25",0.5,0.381074168012584,0.399739197105553
17217,"stops26_50",0.5,0.34804287276629,0.338648470520429
17218,"stops1_25",0.5,0.40122272157685,0.425719339116683
17218,"stops26_50",0.5,0.372183397983012,0.400763364023499
17220,"stops1_25",0.5,0.386029139862455,0.407777072140984
17220,"stops26_50",0.5,0.388742796951269,0.429163922206307
17221,"stops1_25",0.5,0.376222773339014,0.39149024979562
17221,"stops26_50",0.5,0.412339142512356,0.414737652887744
17222,"stops1_25",0.5,0.386809263321927,0.405476193594733
17222,"stops26_50",0.5,0.393246151536302,0.403707752457423
17223,"stops1_25",0.5,0.425761327843517,0.414561897329924
17223,"stops26_50",0.5,0.373798287434162,0.41240480924743
17225,"stops1_25",0.5,0.39938340704948,0.441536749451847
17225,"stops26_50",0.5,0.380256640746159,0.384773619815487
17228,"stops1_25",0.5,0.410889650731487,0.497206610657262
17228,"stops26_50",0.5,0.405767718076673,0.422240566782785
17301,"stops1_25",0.5,0.349987067077882,0.383268054963258
17301,"stops26_50",0.5,0.375944031584138,0.380786518724294
17302,"stops1_25",0.5,0.364898136761063,0.357308648776429
17302,"stops26_50",0.5,0.30811327962524,0.304570352990562
17303,"stops1_25",0.5,0.363530040847559,0.315000187667354
17303,"stops26_50",0.5,0.363978035560472,0.363087061875644
17304,"stops1_25",0.5,0.350287947973892,0.36924282195522
17304,"stops26_50",0.5,0.336098284083147,0.367305738033859
17305,"stops1_25",0.5,0.337215112589238,0.401085402951091
17305,"stops26_50",0.5,0.414695731105236,0.498424550481322
17306,"stops1_25",0.5,0.442652332561021,0.418519895964215
17306,"stops26_50",0.5,0.38097170178501,0.401663117992022
17308,"stops1_25",0.5,0.355554255705398,0.374926528558149
17308,"stops26_50",0.5,0.362965087734375,0.367234656091087
17309,"stops1_25",0.5,0.364490679158449,0.390822618075319
17309,"stops26_50",0.5,0.357741473405369,0.381843787121394
17312,"stops1_25",0.5,0.450529554814344,0.474671387142805
17312,"stops26_50",0.5,0.398408999238837,0.39626706873429
17315,"stops1_25",0.5,0.405678862061374,0.433090409515661
17315,"stops26_50",0.5,0.394746600514467,0.418317399044034
17316,"stops1_25",0.5,0.352975526397365,0.393232548838523
17316,"stops26_50",0.5,0.393648431346685,0.502187115298427
17317,"stops1_25",0.5,0.345422798616096,0.340212046056936
17317,"stops26_50",0.5,0.36404089731743,0.33903736501584
17318,"stops1_25",0.5,0.421697611971873,0.437714454822438
17318,"stops26_50",0.5,0.383022833547989,0.408426968931093
17319,"stops1_25",0.5,0.38660288010152,0.393764776072938
17319,"stops26_50",0.5,0.430680001877842,0.346695423071349
17320,"stops1_25",0.5,0.346471545984064,0.377896875576934
17320,"stops26_50",0.5,0.332240895062783,0.306453201329186
17321,"stops1_25",0.5,0.468312284644419,0.479589058544771
17321,"stops26_50",0.5,0.39725402190028,0.297150101107938
17322,"stops1_25",0.5,0.369028161240668,0.365071570643327
17322,"stops26_50",0.5,0.340151345772504,0.358648986777919
17327,"stops1_25",0.5,0.327595305805893,0.340059217082394
17327,"stops26_50",0.5,0.356416672906662,0.29031327547664
17351,"stops1_25",0.5,0.423683590325897,0.440239606018721
17351,"stops26_50",0.5,0.361956827240596,0.340993061665536
17354,"stops1_25",0.5,0.436532577257131,0.416777017495548
17354,"stops26_50",0.5,0.356901709663298,0.402001040952625
17359,"stops1_25",0.5,0.363978509960469,0.336584849176165
17359,"stops26_50",0.5,0.351776972953437,0.368370363156748
17361,"stops1_25",0.5,0.395526467355375,0.370030290761464
17361,"stops26_50",0.5,0.366391561809457,0.403831534480861
17362,"stops1_25",0.5,0.374848242667793,0.392228408025816
17362,"stops26_50",0.5,0.360119849067874,0.377343107097886
17365,"stops1_25",0.5,0.400939471874394,0.366453253295606
17365,"stops26_50",0.5,0.420175055351321,0.443696832232637
17366,"stops1_25",0.5,0.397391725461012,0.378720535216946
17366,"stops26_50",0.5,0.415513475739557,0.421212217727035
17367,"stops1_25",0.5,0.372945031702215,0.353193647071377
17367,"stops26_50",0.5,0.40352476330905,0.4277052170705
17372,"stops1_25",0.5,0.363727927303193,0.382259710195965
17372,"stops26_50",0.5,0.372396647222809,0.390971274641349
17373,"stops1_25",0.5,0.390897386950459,0.37970223915603
17373,"stops26_50",0.5,0.333293421680264,0.351869106396158
17374,"stops1_25",0.5,0.383708476482074,0.352981248290236
17374,"stops26_50",0.5,0.330614268861913,0.265909971471638
17375,"stops1_25",0.5,0.404420965139476,0.421748676069794
17375,"stops26_50",0.5,0.390581183775299,0.385486885288281
17376,"stops1_25",0.5,0.38978269354776,0.413370235217699
17376,"stops26_50",0.5,0.363752837504765,0.383850087977334
17410,"stops1_25",0.5,0.369599393420478,0.401621005867604
17410,"stops26_50",0.5,0.413664403557173,0.42935187761902
17412,"stops1_25",0.5,0.335945312961995,0.380200720871281
17412,"stops26_50",0.5,0.407865305336609,0.423063721782952
17419,"stops1_25",0.5,0.305529412867098,0.337843982763922
17419,"stops26_50",0.5,0.3395615637354,0.3531184344914
18001,"stops1_25",0.5,0.309837313822928,0.334843971983716
18001,"stops26_50",0.5,0.332682060513128,0.345245098432248
18003,"stops1_25",0.5,0.360753261330406,0.370510447454433
18003,"stops26_50",0.5,0.368798599515282,0.38345349710411
18004,"stops1_25",0.5,0.46360110780874,0.477724071352054
18004,"stops26_50",0.5,0.420764623115054,0.425827716415364
18007,"stops1_25",0.5,0.372440630709915,0.428891757123222
18007,"stops26_50",0.5,0.395078087808994,0.39904221645409
18008,"stops1_25",0.5,0.349289149932912,0.350329776175628
18008,"stops26_50",0.5,0.358572955313194,0.36704888233725
18009,"stops1_25",0.5,0.38402320782732,0.390710225352173
18009,"stops26_50",0.5,0.360733554385618,0.367842356592398
18012,"stops1_25",0.5,0.386634988377704,0.405978663837802
18012,"stops26_50",0.5,0.438825398570416,0.473412758201015
18015,"stops1_25",0.5,0.400547024882988,0.453359466511875
18015,"stops26_50",0.5,0.399044103630025,0.413344975136026
18102,"stops1_25",0.5,0.35894270262947,0.363305571913199
18102,"stops26_50",0.5,0.371706930726906,0.381668846406044
21001,"stops1_25",0.5,0.401809076855126,0.404091581319513
21001,"stops26_50",0.5,0.408845123127603,0.409207103639445
21002,"stops1_25",0.5,0.405316400689333,0.438292755834971
21002,"stops26_50",0.5,0.419609815428439,0.415894381470637
21003,"stops1_25",0.5,0.416976670278237,0.450217150815872
21003,"stops26_50",0.5,0.399547128416624,0.403881208124893
21004,"stops1_25",0.5,0.386718466663708,0.401801253047493
21004,"stops26_50",0.5,0.412641904070945,0.449526818487506
21010,"stops1_25",0.5,0.411809555922188,0.430426787141896
21010,"stops26_50",0.5,0.40941104930171,0.419824758475361
21105,"stops1_25",0.5,0.432596553335403,0.429784648464326
21105,"stops26_50",0.5,0.473596163063173,0.496698075895776
21109,"stops1_25",0.5,0.427125931659181,0.467774242397913
21109,"stops26_50",0.5,0.43054229625725,0.429080990868441
25001,"stops1_25",0.5,0.345937643887599,0.346351320181013
25001,"stops26_50",0.5,0.371639402520393,0.369078526511738
25002,"stops1_25",0.5,0.380293025329249,0.345549502037284
25002,"stops26_50",0.5,0.324850540189155,0.329665620833816
25003,"stops1_25",0.5,0.386520200942761,0.37414918503251
25003,"stops26_50",0.5,0.336180393696603,0.37107119957057
25004,"stops1_25",0.5,0.375153247685134,0.377175361278025
25004,"stops26_50",0.5,0.380119817876868,0.385204746898115
25005,"stops1_25",0.5,0.348078411752042,0.420341449372026
25005,"stops26_50",0.5,0.263011063169106,0.264407052251711
25006,"stops1_25",0.5,0.402308628817445,0.381658424390884
25006,"stops26_50",0.5,0.393080686263908,0.401961616335786
25009,"stops1_25",0.5,0.346724044705633,0.340059671678445
25009,"stops26_50",0.5,0.4135611223765,0.416270341933751
25010,"stops1_25",0.5,0.40455669192453,0.389684058221131
25010,"stops26_50",0.5,0.41462265305792,0.391170860419079
25011,"stops1_25",0.5,0.359278254666302,0.339504703715499
25011,"stops26_50",0.5,0.35726335665612,0.338050585982285
25012,"stops1_25",0.5,0.41065498355794,0.42998284824303
25012,"stops26_50",0.5,0.379273827441132,0.390886515364164
25014,"stops1_25",0.5,0.416373471583139,0.414954726483678
25014,"stops26_50",0.5,0.338322971254294,0.377854555060894
25015,"stops1_25",0.5,0.376714475313503,0.385461993832224
25015,"stops26_50",0.5,0.349943020673719,0.36420149461043
25017,"stops1_25",0.5,0.428611639607283,0.418327465878435
25017,"stops26_50",0.5,0.43026182626032,0.389696999759212
25018,"stops1_25",0.5,0.434187525956168,0.403002409204031
25018,"stops26_50",0.5,0.405182033467856,0.381116760251572
25020,"stops1_25",0.5,0.481374153656429,0.491191844248597
25020,"stops26_50",0.5,0.459274272465565,0.461468359496969
25021,"stops1_25",0.5,0.355711302389636,0.376079813886263
25021,"stops26_50",0.5,0.422337646986367,0.418663337917812
25022,"stops1_25",0.5,0.453144981527594,0.508263281722267
25022,"stops26_50",0.5,0.45208917942898,0.439537085189893
25023,"stops1_25",0.5,0.473865653434871,0.479174076686443
25023,"stops26_50",0.5,0.470407064325279,0.527303181401898
25024,"stops1_25",0.5,0.412341310485284,0.411274079460628
25024,"stops26_50",0.5,0.35024871883754,0.327591073511765
25025,"stops1_25",0.5,0.479655277873179,0.499849465600863
25025,"stops26_50",0.5,0.413953652028128,0.430719724827739
25026,"stops1_25",0.5,0.4150752317639,0.414358843950878
25026,"stops26_50",0.5,0.378234289939758,0.36283331771957
25027,"stops1_25",0.5,0.385019330397992,0.423492577850849
25027,"stops26_50",0.5,0.390883279247474,0.435278570533474
25028,"stops1_25",0.5,0.413743186702218,0.408213421698429
25028,"stops26_50",0.5,0.392343448818077,0.423957641735689
25030,"stops1_25",0.5,0.37187563437638,0.405420393952523
25030,"stops26_50",0.5,0.413834290938287,0.398935920300307
25031,"stops1_25",0.5,0.446703561145288,0.521087190461286
25031,"stops26_50",0.5,0.457846753996225,0.439317290701504
25037,"stops1_25",0.5,0.395472531776763,0.397166263805808
25037,"stops26_50",0.5,0.390732413056936,0.396997327503576
25052,"stops1_25",0.5,0.356774511875289,0.354967783433392
25052,"stops26_50",0.5,0.368112869731663,0.364498274487383
25053,"stops1_25",0.5,0.361389634268081,0.358788488809317
25053,"stops26_50",0.5,0.327453292697572,0.351126914516338
25054,"stops1_25",0.5,0.445859972607611,0.472451541191657
25054,"stops26_50",0.5,0.419086631008359,0.44966758604653
25055,"stops1_25",0.5,0.307468408433511,0.247531993930607
25055,"stops26_50",0.5,0.323960322456558,0.263101567869762
25056,"stops1_25",0.5,0.349175411655071,0.365832839002877
25056,"stops26_50",0.5,0.35199877851594,0.36172858176144
25057,"stops1_25",0.5,0.4189571409221,0.431858976278647
25057,"stops26_50",0.5,0.391501882841263,0.393416353622472
25061,"stops1_25",0.5,0.382415434947891,0.41068348619797
25061,"stops26_50",0.5,0.412720395040198,0.437911382259937
25062,"stops1_25",0.5,0.400918578802271,0.401080118036412
25062,"stops26_50",0.5,0.406925714060053,0.412033550432161
25063,"stops1_25",0.5,0.355035215008831,0.481096424543537
25063,"stops26_50",0.5,0.358614134507419,0.471423210533672
25064,"stops1_25",0.5,0.463575452376948,0.451871356523563
25064,"stops26_50",0.5,0.441881542565258,0.502314741488603
25066,"stops1_25",0.5,0.37985139100735,0.371532982406215
25066,"stops26_50",0.5,0.356685612421961,0.357959558476314
25067,"stops1_25",0.5,0.429426986469753,0.431346879085903
25067,"stops26_50",0.5,0.397383472803096,0.432280809698237
25069,"stops1_25",0.5,0.449894459507816,0.435154702711267
25069,"stops26_50",0.5,0.390905063058445,0.403730138414455
25070,"stops1_25",0.5,0.443549844567147,0.45991709485548
25070,"stops26_50",0.5,0.439453150796141,0.472528423767615
25073,"stops1_25",0.5,0.399961528324855,0.424430069150484
25073,"stops26_50",0.5,0.429829221831426,0.420766136588075
25074,"stops1_25",0.5,0.393732770460571,0.382437256332562
25074,"stops26_50",0.5,0.411235729582991,0.41694332749511
25081,"stops1_25",0.5,0.367171699293543,0.343754411896593
25081,"stops26_50",0.5,0.371155850537591,0.350338933660124
25082,"stops1_25",0.5,0.430796338090589,0.467329283095728
25082,"stops26_50",0.5,0.446376668123371,0.481624152016366
25084,"stops1_25",0.5,0.39094952761354,0.426693517772282
25084,"stops26_50",0.5,0.393124501362688,0.388688985123816
25085,"stops1_25",0.5,0.449111155784838,0.498601317925921
25085,"stops26_50",0.5,0.39598714970618,0.445086676253855
25086,"stops1_25",0.5,0.385801269223155,0.409605297473302
25086,"stops26_50",0.5,0.395977743804811,0.411007472363292
25087,"stops1_25",0.5,0.362067766444085,0.369533809044695
25087,"stops26_50",0.5,0.344769686797307,0.370868079545539
25108,"stops1_25",0.5,0.374931209651634,0.375420787665893
25108,"stops26_50",0.5,0.381909111220556,0.361615916857868
25113,"stops1_25",0.5,0.396619868812644,0.407364722181383
25113,"stops26_50",0.5,0.442903305785023,0.456639927107117
25116,"stops1_25",0.5,0.425273977963096,0.45950603184405
25116,"stops26_50",0.5,0.413023717099446,0.394395035513907
25129,"stops1_25",0.5,0.413340115347803,0.434030426185301
25129,"stops26_50",0.5,0.381550865587888,0.379401489456301
25132,"stops1_25",0.5,0.387987035113601,0.402832293292271
25132,"stops26_50",0.5,0.350148017177513,0.378648866178113
25135,"stops1_25",0.5,0.388625517597225,0.410929509667556
25135,"stops26_50",0.5,0.348613819533336,0.376433936067211
25165,"stops1_25",0.5,0.44777336516749,0.434080189163728
25165,"stops26_50",0.5,0.390310750294613,0.330320121135068
25172,"stops1_25",0.5,0.392447443798653,0.390965154523748
25172,"stops26_50",0.5,0.361245520975219,0.356486564033026
25175,"stops1_25",0.5,0.375516280014071,0.411795412417452
25175,"stops26_50",0.5,0.399775590213332,0.439611304835326
25178,"stops1_25",0.5,0.424374837815428,0.461114744905872
25178,"stops26_50",0.5,0.436602143949819,0.437950073221266
25180,"stops1_25",0.5,0.40075908596854,0.386740650319448
25180,"stops26_50",0.5,0.344825728545397,0.342253512111008
27001,"stops1_25",0.5,0.3959630107635,0.417106512738754
27001,"stops26_50",0.5,0.356996786165533,0.37393749266914
27004,"stops1_25",0.5,0.375245054068892,0.398000932958046
27004,"stops26_50",0.5,0.414700008164484,0.408152739394951
27005,"stops1_25",0.5,0.397308043803715,0.383479200132195
27005,"stops26_50",0.5,0.34286708255902,0.354675460510209
27006,"stops1_25",0.5,0.507650703062172,0.489418839728113
27006,"stops26_50",0.5,0.457535400899577,0.447883897269532
27007,"stops1_25",0.5,0.347000529223196,0.353480350465763
27007,"stops26_50",0.5,0.372239336384544,0.354251128770162
27009,"stops1_25",0.5,0.404621254462169,0.429570301326026
27009,"stops26_50",0.5,0.369428899228306,0.381383611851274
27010,"stops1_25",0.5,0.456483779305622,0.465258609835614
27010,"stops26_50",0.5,0.440750441425454,0.442534591628955
27013,"stops1_25",0.5,0.418585771846266,0.490571146361611
27013,"stops26_50",0.5,0.399718145920616,0.441700864122688
27014,"stops1_25",0.5,0.427746056398216,0.449846055848603
27014,"stops26_50",0.5,0.392743762129586,0.419161974346006
27015,"stops1_25",0.5,0.347884095677315,0.341312194543632
27015,"stops26_50",0.5,0.401225574092625,0.381784160576695
27018,"stops1_25",0.5,0.329083751602572,0.367906333464044
27018,"stops26_50",0.5,0.333052281605971,0.367475865692069
27019,"stops1_25",0.5,0.401558416071334,0.398194182337404
27019,"stops26_50",0.5,0.414083647463956,0.401879761419188
27020,"stops1_25",0.5,0.344372715393048,0.372495730574869
27020,"stops26_50",0.5,0.408469425520041,0.440409438465064
27021,"stops1_25",0.5,0.416487926170574,0.400823222634722
27021,"stops26_50",0.5,0.387833855796276,0.400357184864463
27027,"stops1_25",0.5,0.413834758579966,0.423126896675178
27027,"stops26_50",0.5,0.359313633526667,0.35324882962822
27029,"stops1_25",0.5,0.358805367189764,0.352997309278921
27029,"stops26_50",0.5,0.337108004824823,0.315449110534383
27030,"stops1_25",0.5,0.353608882275616,0.352136605550508
27030,"stops26_50",0.5,0.386372582259945,0.389346983574732
27031,"stops1_25",0.5,0.328423512668595,0.325099495504485
27031,"stops26_50",0.5,0.405422580112793,0.398982024715876
27032,"stops1_25",0.5,0.339411376871158,0.332516762766491
27032,"stops26_50",0.5,0.343494794273181,0.367615806074132
27033,"stops1_25",0.5,0.386585866782661,0.387304825919398
27033,"stops26_50",0.5,0.40858925171604,0.403115241997947
27036,"stops1_25",0.5,0.383409935435398,0.390943994172493
27036,"stops26_50",0.5,0.41961209743007,0.423985616311485
27041,"stops1_25",0.5,0.385826782223178,0.416246718190097
27041,"stops26_50",0.5,0.371330415661986,0.419577077600002
27044,"stops1_25",0.5,0.423333785657916,0.428441500261819
27044,"stops26_50",0.5,0.440812780699191,0.421559293766991
27045,"stops1_25",0.5,0.496396071834116,0.450341329022182
27045,"stops26_50",0.5,0.409204521914417,0.412724689377018
27046,"stops1_25",0.5,0.402470199685461,0.422329011632997
27046,"stops26_50",0.5,0.370125278957033,0.397991540437674
27047,"stops1_25",0.5,0.360692598181248,0.369013614246508
27047,"stops26_50",0.5,0.433830235535481,0.450087830553207
27048,"stops1_25",0.5,0.392528472965825,0.395480168069105
27048,"stops26_50",0.5,0.388971003903468,0.392672084360009
27049,"stops1_25",0.5,0.35960873102282,0.416829799779004
27049,"stops26_50",0.5,0.348054309871932,0.402601035722973
27050,"stops1_25",0.5,0.37918893820696,0.360031073964389
27050,"stops26_50",0.5,0.341472727366198,0.356751541141178
27051,"stops1_25",0.5,0.406178562429809,0.403228179907032
27051,"stops26_50",0.5,0.441154589442959,0.441486973218126
27054,"stops1_25",0.5,0.453446069200697,0.419788521478142
27054,"stops26_50",0.5,0.406002255422278,0.421091649747084
27057,"stops1_25",0.5,0.396446704163939,0.423542055392844
27057,"stops26_50",0.5,0.389826372505229,0.400564688068241
