"scale","focal_rte","max_lc_class","max_lc","trend_tmax","trend_tmin","dir_all","dir_core"
3,47019,"Forest",-0.0220724458375159,0.0288460956702969,0.0848824023337882,0.411882690962566,0.428673756698122
3,49017,"Forest",-0.205754217447126,0.0573323285349392,0.0520678301012499,0.428649148723769,0.458667266371087
3,49018,"Forest",-0.0604755777976727,0.0471059502621756,0.0499267588295237,0.405221245483921,0.415534558457204
3,49019,"Forest",-0.0558888498931568,0.0453965526704959,0.0489654618635052,0.407740450856746,0.414949170621614
3,49021,"Agricultural",-0.134886134487262,0.0446783407355915,0.0565226668963454,0.418366001276777,0.46015127797146
3,49022,"Agricultural",-0.102061846938286,0.0400358505993767,0.042861849757193,0.424551964980507,0.423419409012031
3,49025,"Forest",-0.112989401567504,0.0516281035843621,0.029123717724371,0.448489568137249,0.431251398528998
3,49033,"Agricultural",-0.102127767447621,0.0442370530579565,0.0502489537109417,0.40304928342368,0.421176005389249
3,49035,"Agricultural",-0.111404064830147,0.0415664826635509,0.0571621390993883,0.432060383379872,0.471235965385583
3,49038,"Agricultural",-0.14353405175517,0.0416447455800633,0.0392489664988819,0.436629705954559,0.454126234548612
3,49039,"Agricultural",-0.0908620586779732,0.041783183879166,0.0490671610791299,0.428229865913973,0.446698821654041
3,49041,"Forest",-0.112989401567504,0.0516281035843621,0.029123717724371,0.448489568137249,0.431251398528998
3,49055,"Agricultural",-0.135994551142911,0.0405577695976853,0.0560701400340076,0.443374502905977,0.45420084625822
3,49070,"Agricultural",-0.141424575557845,0.0349271834980918,0.0338935669072547,0.484208264334531,0.470451567728174
3,49073,"Agricultural",-0.129787794047299,0.0434604381388196,0.0371963564738323,0.460779984497309,0.463250504169143
3,49131,"Agricultural",-0.0755298447924506,0.0440989324753719,0.0397795944599317,0.426859289185419,0.440942722105945
3,50003,"Urban",0.0307018669305215,0.030712117940742,0.039748914986235,0.443911714568733,0.475237361123664
3,50008,"Urban",0.106033322343687,0.0215103238450861,0.0427166342304641,0.471699808628726,0.481278051159275
3,50009,"Agricultural",-0.0958602536008017,0.00636629776486182,0.0334015538798627,0.425347223862936,0.418703781963805
3,50010,"Urban",0.0316430815893566,0.034733135093594,0.03449717172733,0.424720047200649,0.427117602575991
