"aou","propFor","min_for","max_for","patchArea","std_patch","for_range"
5090,0.945001567544899,0.945001567544899,0.945001567544899,33157,NA,0
5100,0.281510877834699,0.000197328051620321,0.833776542954063,737.59311321552,1855.71882146641,0.833579214902443
5110,0.372250799338571,0.00329404262169672,0.83256822788353,570.953291880733,1738.36878780261,0.829274185261833
5120,0.116380451669976,3.30785197012024e-05,0.529583325980569,71.848359735184,86.3817169718453,0.529550247460868
5130,0.137496427208566,0.00897897268844196,0.342392930542538,63.8015128305929,56.7797675474458,0.333413957854096
5135,0.0538868688897561,0.0180280596569858,0.0897456781225264,57.7671249779658,30.2967522394735,0.0717176184655406
5140,0.719151055071511,0.442196059441712,0.898132605526244,2985.35916562774,4181.11352816874,0.455936546084532
5150,0.683235444367965,0.605927198688378,0.760543690047553,1456.84441650953,47.4751463259177,0.154616491359175
5170,0.643200100547846,0.30479669182057,0.867981541599442,2209.20425649387,6887.01735138902,0.563184849778872
5180,0.52840056992682,0.0900570993045206,0.893082004145894,1521.64541145962,2823.03714993767,0.803024904841373
5190,0.360597825413245,0.0118029927189035,0.784733553928192,308.99463801951,434.04838329926,0.772930561209289
5210,0.613932102363859,0.18240414169736,0.917154736859292,4319.54135189984,12598.6731982946,0.734750595161932
5220,0.926752413439707,0.896746731362979,0.944874332557137,36712.4508611955,29300.773360834,0.0481276011941577
5290,0.380581871259717,0.00757881038608032,0.830946435781566,554.989818640756,1465.42776440142,0.823367625395486
5300,0.373319435886937,0.0276147288111571,0.852460821316978,562.971510394187,874.196235132986,0.824846092505821
5310,0.372216925579048,0.372216925579048,0.372216925579048,149.819413092551,NA,0
5330,0.605445936865862,0.192046227633295,0.901621733122236,3994.5100894574,9966.50651803714,0.709575505488941
5380,0.00583544225250302,0.000211179417751717,0.0180098028585573,18.90168241605,13.2951968786808,0.0177986234408056
5390,0.000190908996586464,0.000190908996586464,0.000190908996586464,4.6,NA,0
5400,0.223441616785414,0.00126629377010351,0.742098511143881,447.30766440025,1546.68253124362,0.740832217373777
5420,0.331459835699799,0.00238864372481204,0.827887916310067,804.246688503235,2149.61264910971,0.825499272585255
5450,0.00575856022995144,0.000435365640337293,0.0161591492695098,19.1405305680454,13.2856615346673,0.0157237836291725
5460,0.244856205028203,0.000357866022089449,0.69502959128325,167.653679968964,199.044318293868,0.694671725261161
5470,0.384851885304752,0.178487136472525,0.538831909156301,232.648441051601,145.141226776755,0.360344772683777
5480,0.163091039432554,0.00158653304704543,0.471863594419539,276.420194110054,405.148491615947,0.470277061372494
5491,0.0845967380826841,0.000462130957337062,0.321745568558996,67.9797519545433,89.8019409347784,0.321283437601659
5500,0.144797176630563,0.0708562294923408,0.269433130302255,73.9387323713013,41.330189867468,0.198576900809914
5520,0.144179249686592,0.000125318288575686,0.522891098229685,125.231467745516,188.132658978008,0.522765779941109
5540,0.514439857908242,0.0708466817345202,0.866453820610436,1099.75649161487,1408.13935315292,0.795607138875916
5580,0.582066718564581,0.171260902591596,0.893463064511822,2934.31396204432,8154.17269237894,0.722202161920226
5600,0.421488756695418,0.0232067213508989,0.846871454841578,915.44960205644,3644.40062478111,0.823664733490679
5610,0.223157060664822,0.00095753009918109,0.725738074058887,396.294739033513,1203.73379298149,0.724780543959706
5620,0.159863855792369,0.000154325627073124,0.656800885136287,190.050301068869,261.462649555291,0.656646559509214
5630,0.395831791882843,0.0510883971113045,0.826143585998888,326.875554957597,432.101756153006,0.775055188887583
